level,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-10,b2467,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b3729,1,441,0.9258552865966436,1.1400065894060313e-15,0.9258552865966424,1,13264.878617716526
nh4_-10,b1298,1,4,0.9258552865966436,0.9258552865966304,1.3211653993039364e-14,0,9.289400353477e-05
nh4_-10,b1301,1,0,0.9258552865966436,0.9258552865966542,-1.0658141036401504e-14,0,0.0
nh4_-10,b1297,2,441,0.9258552865966436,-1.82401054304965e-15,0.9258552865966452,1,13264.878617716526
nh4_-10,b3882,1,4,0.9258552865966436,0.9258552865966916,-4.8072656966269285e-14,0,9.289400353476936e-05
nh4_-10,b3432,1,0,0.9258552865966436,0.925855286596676,-3.241851231905457e-14,0,0.0
nh4_-10,b0459,2,0,0.9258552865966436,0.925855286596676,-3.241851231905457e-14,0,0.0
nh4_-10,b0124,1,0,0.9258552865966436,0.9258552865966784,-3.4861002973229915e-14,0,0.0
nh4_-10,b0837,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b4476,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3415,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3417,5,4,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,1.7051238885365226e-07
nh4_-10,b3428,2,4,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,1.7051238858859757e-07
nh4_-10,b3126,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b2787,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b2788,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3429,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3631,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3627,1,4,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,1.7051238872937085e-07
nh4_-10,b3626,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b1621,2,62,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,466.4314527359844
nh4_-10,b3431,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3430,1,0,0.9258552865966436,0.9258552865965316,1.1179945857975326e-13,0,0.0
nh4_-10,b3870,1,441,0.9258552865966436,-2.515891392320899e-13,0.9258552865968952,1,13264.878617716526
nh4_-10,b0680,1,4,0.9258552865966436,0.9258552865966476,-4.107825191113079e-15,0,9.289400353476936e-05
nh4_-10,b0809,1,0,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,0.0
nh4_-10,b0810,1,0,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,0.0
nh4_-10,b0811,1,0,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,0.0
nh4_-10,b2091,1,4,0.9258552865966436,0.9258552865967188,-7.527312106958561e-14,0,1.705123884563421e-07
