gene_id,gene_name,n_gpr_rxns,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b0521,,1,0.6947359182109591,0.6862012897716905,0.0085346284392686,0,1.2064057760883262,747.1226074795404,ok
b0323,,1,0.6947359182109591,0.6862012897716905,0.0085346284392686,0,1.2064057760883262,747.1226074795404,ok
b0033,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203949,ok
b0032,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203949,ok
b0444,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b3469,,6,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,0.0,747.0868199203992,ok
b3915,,7,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,0.0,747.0868199203979,ok
b0752,,5,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,0.0,747.0868199203986,ok
b3040,,6,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311797,265.5319151591491,ok
b3918,,7,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b2794,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b1208,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.83803431179,265.5319151591491,ok
b1661,,4,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b2129,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203913,ok
b2128,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203913,ok
b2131,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203913,ok
b2130,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203913,ok
b1801,,3,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203935,ok
b0314,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203908,ok
b0311,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203958,ok
b2600,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311799,265.53191515914887,ok
b2599,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311804,265.5319151591489,ok
b2329,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.5319151591491,ok
