gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b4232,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3697,6,6,0.8217979336265792,0.8217979336266165,-3.730349362740526e-14,0,0.13275561114086745
b3430,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b1676,1,8,0.8217979336265792,0.8217979336265804,-1.2212453270876722e-15,0,3.4343427352856786
b1854,5,0,0.8217979336265792,0.821797933626605,-2.5868196473766147e-14,0,0.0
b3197,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b2708,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527882
b0072,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b0071,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527874
b3671,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527872
b3670,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b0078,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b0077,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b0908,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527882
b1264,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b1263,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527854
b2599,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b2600,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b2329,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527885
b1262,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527878
b2779,1,423,0.8217979336265792,0.6654618649048887,0.15633606872169048,0,1903.1684376180367
b2097,1,5,0.8217979336265792,0.8217979336265958,-1.6653345369377348e-14,0,125.71213157564101
b2925,2,405,0.8217979336265792,0.8104295494070056,0.011368384219573535,0,206.73075268313113
b0963,1,10,0.8217979336265792,0.8217979336265839,-4.773959005888173e-15,0,6.398360649596605
b1702,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b4025,1,409,0.8217979336265792,0.8073695553031793,0.014428378323399826,0,386.8480916528114
