gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b0199,,2,4,0.2977439649475629,0.2977439649475679,-4.9960036108132044e-15,0,1.7634195562255147e-08
b0197,,2,4,0.2977439649475629,0.29774396494752964,3.325117958752344e-14,0,1.76341954410911e-08
b0198,,2,4,0.2977439649475629,0.29774396494752964,3.325117958752344e-14,0,1.76341954410911e-08
b4019,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963637
b3829,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963576
b4219,,1,0,0.2977439649475629,0.2977439649475495,1.3378187446733136e-14,0,0.0
b1778,,1,0,0.2977439649475629,0.2977439649475597,3.164135620181696e-15,0,0.0
b2114,,1,4,0.2977439649475629,0.29774396494755373,9.159339953157541e-15,0,1.7634195477521018e-08
b4242,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b0963,,1,4,0.2977439649475629,0.2977439649475818,-1.892930256985892e-14,0,1.763419564181557e-08
b0403,,5,4,0.2977439649475629,0.29774396494754746,1.5432100042289676e-14,0,1.7634195513873267e-08
b4392,,4,4,0.2977439649475629,0.2977439649475394,2.348121697082206e-14,0,1.7634195498955475e-08
b2963,,4,4,0.2977439649475629,0.2977439649475394,2.348121697082206e-14,0,1.7634195498955475e-08
b2558,,4,4,0.2977439649475629,0.2977439649475394,2.348121697082206e-14,0,1.7634195498955475e-08
b2813,,4,4,0.2977439649475629,0.2977439649475394,2.348121697082206e-14,0,1.7634195498955475e-08
b2701,,4,4,0.2977439649475629,0.2977439649475394,2.348121697082206e-14,0,1.7634195498955475e-08
b1193,,4,4,0.2977439649475629,0.2977439649475394,2.348121697082206e-14,0,1.7634195498955475e-08
b2919,,1,0,0.2977439649475629,0.29774396494757394,-1.1046719095020308e-14,0,0.0
b0260,,1,4,0.2977439649475629,0.2977439649476066,-4.368727601899991e-14,0,1.7634195663568017e-08
b2917,,1,0,0.2977439649475629,0.2977439649475519,1.099120794378905e-14,0,0.0
b3599,,1,0,0.2977439649475629,0.29774396494753946,2.3425705819590803e-14,0,0.0
b4322,,1,0,0.2977439649475629,0.2977439649475569,5.995204332975845e-15,0,0.0
b0784,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963584
b3633,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635217
b3624,,1,4,0.2977439649475629,0.2977439649475512,1.1712852909795402e-14,0,1.763419560951073e-08
b3917,,3,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963421
b0763,,3,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963522
b2423,,5,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749637773
b0765,,3,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635854
b2425,,5,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749633834
b2422,,5,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749636504
b0764,,3,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963422
b2424,,5,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963139
b2877,,1,4,0.2977439649475629,0.2977439649475537,9.2148511043888e-15,0,1.7634195525003994e-08
b0134,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963478
b0009,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635603
b2519,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963586
b1069,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635685
b0785,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963538
b0826,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963511
b1008,,1,4,0.2977439649475629,0.29774396494749505,6.783462680459706e-14,0,1.7634195351032903e-08
b0529,,2,417,0.2977439649475629,0.289415476570026,0.008328488377536913,0,2.3428401963489414
b3941,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963584
b1059,,2,4,0.2977439649475629,0.29774396494757177,-8.881784197001252e-15,0,1.7634195634183914e-08
b3996,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2411,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b1109,,3,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2284,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2288,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2280,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2282,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2277,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2287,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2276,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2278,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2286,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2283,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2279,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2285,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2281,,3,422,0.2977439649475629,0.05025602295154406,0.2474879419960188,0,4592.483156935357
b2615,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749636267
b3028,,3,4,0.2977439649475629,0.2977439649475515,1.1379786002407855e-14,0,1.763419548363368e-08
b1740,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635894
b1602,,2,4,0.2977439649475629,0.2977439649476082,-4.529709940470639e-14,0,1.7634195696849595e-08
b1603,,2,0,0.2977439649475629,0.297743964947558,4.884981308350689e-15,0,0.0
b3962,,1,0,0.2977439649475629,0.297743964947558,4.884981308350689e-15,0,0.0
b0931,,1,0,0.2977439649475629,0.2977439649475547,8.215650382226158e-15,0,0.0
b1186,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b0019,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2518,,8,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963594
b0451,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963586
b2711,,1,8,0.2977439649475629,0.29774396494754185,2.1038726316646716e-14,0,9.624625416664347e-06
b2710,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b3477,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b3476,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b3479,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b3480,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b3478,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b4390,,1,0,0.2977439649475629,0.2977439649475365,2.6367796834847468e-14,0,0.0
b0639,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635726
b0751,,1,4,0.2977439649475629,0.297743964947554,8.881784197001252e-15,0,1.763419530156185e-08
b1768,,1,0,0.2977439649475629,0.2977439649475524,1.049160758270773e-14,0,0.0
b1991,,1,4,0.2977439649475629,0.2977439649475911,-2.8199664825478976e-14,0,1.7634195575393806e-08
b0109,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635913
b3367,,1,8,0.2977439649475629,0.29774396494755373,9.159339953157541e-15,0,9.624625416752342e-06
b1223,,2,0,0.2977439649475629,0.2977439649475569,5.995204332975845e-15,0,0.0
b2206,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2204,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2203,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2205,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2202,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b1468,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1226,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1227,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1225,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1465,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1224,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1466,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1467,,2,0,0.2977439649475629,0.2977439649475584,4.496403249731884e-15,0,0.0
b1469,,1,0,0.2977439649475629,0.2977439649475449,1.7985612998927536e-14,0,0.0
b2552,,2,0,0.2977439649475629,0.2977439649475324,3.047562202596055e-14,0,0.0
b4374,,3,4,0.2977439649475629,0.2977439649475585,4.385380947269368e-15,0,1.763419553210894e-08
b2291,,6,0,0.2977439649475629,0.29774396494756594,-3.0531133177191805e-15,0,0.0
b2744,,14,4,0.2977439649475629,0.2977439649475509,1.199040866595169e-14,0,1.7634195544176863e-08
b0480,,17,0,0.2977439649475629,0.2977439649475693,-6.38378239159465e-15,0,0.0
b4161,,4,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b0650,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b4394,,3,0,0.2977439649475629,0.2977439649476069,-4.4020342926387457e-14,0,0.0
b0980,,2,0,0.2977439649475629,0.29774396494752103,4.18554080283684e-14,0,0.0
b2781,,8,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b2954,,3,0,0.2977439649475629,0.29774396494755867,4.218847493575595e-15,0,0.0
b1759,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b0160,,2,4,0.2977439649475629,0.29774396494755306,9.825473767932635e-15,0,1.763419555887321e-08
b3365,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b3366,,1,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b4073,,2,0,0.2977439649475629,0.29774396494755345,9.43689570931383e-15,0,0.0
b4071,,2,0,0.2977439649475629,0.29774396494755345,9.43689570931383e-15,0,0.0
b4070,,2,0,0.2977439649475629,0.29774396494755345,9.43689570931383e-15,0,0.0
b4072,,2,0,0.2977439649475629,0.29774396494755345,9.43689570931383e-15,0,0.0
b2035,,3,4,0.2977439649475629,0.2977439649475175,4.54081217071689e-14,0,1.7634195407755133e-08
b2027,,3,4,0.2977439649475629,0.2977439649475175,4.54081217071689e-14,0,1.7634195407755133e-08
b2033,,1,0,0.2977439649475629,0.29774396494756156,1.3322676295501878e-15,0,0.0
b2037,,1,0,0.2977439649475629,0.29774396494755206,1.0824674490095276e-14,0,0.0
b2034,,1,0,0.2977439649475629,0.2977439649475437,1.9206858326015208e-14,0,0.0
b2032,,1,0,0.2977439649475629,0.2977439649475667,-3.83026943495679e-15,0,0.0
b3114,,2,0,0.2977439649475629,0.2977439649475537,9.2148511043888e-15,0,0.0
b0903,,2,0,0.2977439649475629,0.2977439649475537,9.2148511043888e-15,0,0.0
b0902,,2,0,0.2977439649475629,0.2977439649475537,9.2148511043888e-15,0,0.0
b2579,,2,0,0.2977439649475629,0.2977439649475537,9.2148511043888e-15,0,0.0
b0273,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963558
b4254,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635735
b3187,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635562
b0907,,2,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635644
b0662,,1,4,0.2977439649475629,0.29774396494754735,1.554312234475219e-14,0,1.7634195497709774e-08
b1281,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963598
b2907,,1,8,0.2977439649475629,0.29774396494755584,7.049916206369744e-15,0,9.624625416724438e-06
b0350,,1,4,0.2977439649475629,0.29774396494755706,5.828670879282072e-15,0,1.763419554424039e-08
b3843,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963572
b2311,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635753
b3835,,1,33,0.2977439649475629,0.297743800203666,1.647438969132331e-07,0,4.9469044507102147e-08
b2965,,1,4,0.2977439649475629,0.29774396494753463,2.8255175976710234e-14,0,1.763419547431041e-08
b0693,,1,4,0.2977439649475629,0.29774396494753463,2.8255175976710234e-14,0,1.763419547431041e-08
b3642,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963493
b2373,,1,4,0.2977439649475629,0.2977439649475673,-4.385380947269368e-15,0,1.7634195601718723e-08
b1387,,1,0,0.2977439649475629,0.29774396494755373,9.159339953157541e-15,0,0.0
b1394,,2,4,0.2977439649475629,0.2977439649475508,1.2101430968414206e-14,0,1.7634195548953805e-08
b1014,,2,0,0.2977439649475629,0.2977439649475629,0.0,0,0.0
b0386,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635894
b1391,,1,4,0.2977439649475629,0.2977439649475589,3.9968028886505635e-15,0,1.7634195540480742e-08
b1390,,1,0,0.2977439649475629,0.29774396494754624,1.6653345369377348e-14,0,0.0
b1392,,1,0,0.2977439649475629,0.29774396494754624,1.6653345369377348e-14,0,0.0
b1388,,1,0,0.2977439649475629,0.29774396494754624,1.6653345369377348e-14,0,0.0
b1389,,1,0,0.2977439649475629,0.29774396494754624,1.6653345369377348e-14,0,0.0
b1398,,1,0,0.2977439649475629,0.2977439649475452,1.7708057242771247e-14,0,0.0
b0133,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.894074963564
b1278,,30,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749636163
b0087,,1,421,0.2977439649475629,0.0,0.2977439649475629,1,2567.8940749635753
