gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b1377,,270,424,0.2977439649475558,0.0,0.2977439649475558,1,22766.62685173091,0.0,infeasible
b2215,,271,424,0.2977439649475558,0.0,0.2977439649475558,1,22766.62685173091,0.0,infeasible
b0929,,271,424,0.2977439649475558,0.0,0.2977439649475558,1,22766.62685173091,0.0,infeasible
b0241,,270,424,0.2977439649475558,0.0,0.2977439649475558,1,22766.62685173091,0.0,infeasible
b4034,,6,8,0.2977439649475558,0.2977439649475558,0.0,0,9.624625416718336e-06,748.7514942597186,highs_pfba
b4033,,6,8,0.2977439649475558,0.2977439649475558,0.0,0,9.624625416718336e-06,748.7514942597186,highs_pfba
b4032,,6,8,0.2977439649475558,0.2977439649475558,0.0,0,9.624625416718336e-06,748.7514942597186,highs_pfba
b4035,,6,8,0.2977439649475558,0.2977439649475558,0.0,0,9.624625416718336e-06,748.7514942597186,highs_pfba
b4036,,7,2,0.2977439649475558,0.2977439649475558,0.0,0,199.9999999999981,748.7514942597214,highs_pfba
b4213,,8,0,0.2977439649475558,0.2977439649475558,0.0,0,0.0,748.7514942597223,highs_pfba
b2835,,21,4,0.2977439649475558,0.2977439649475558,0.0,0,1.7634195539984914e-08,748.7514942597212,highs_pfba
b2836,,23,444,0.2977439649475558,0.2903566186364152,0.0073873463111405,0,3.8449829455296856,748.4483393112513,highs_pfba
b3553,,10,8,0.2977439649475558,0.2977439649475558,0.0,0,9.62462541672683e-06,748.7514942597219,highs_pfba
b1134,,2,8,0.2977439649475558,0.2977439649475512,4.6074255521944004e-15,0,9.624625416716906e-06,748.75149425972,highs_pfba
b0446,,2,8,0.2977439649475558,0.2977439649475558,0.0,0,9.624625416726388e-06,748.7514942597218,highs_pfba
b1009,,1,4,0.2977439649475558,0.2977439649475558,0.0,0,1.7634195547503883e-08,748.7514942597252,highs_pfba
b0954,,13,4,0.2977439649475558,0.2977439649475535,2.275957200481571e-15,0,9.606991221185327e-06,748.7514942597186,highs_pfba
b0180,,14,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963453,532.1052631578947,highs_pfba
b0347,,2,0,0.2977439649475558,0.2977439649475558,0.0,0,0.0,748.7514942597187,highs_pfba
b3580,,2,0,0.2977439649475558,0.2977439649475558,0.0,0,0.0,748.7514942597222,highs_pfba
b1093,,14,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963453,532.1052631578947,highs_pfba
b2323,,13,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963501,532.1052631578924,highs_pfba
b1095,,9,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963453,532.1052631578947,highs_pfba
b1397,,2,0,0.2977439649475558,0.2977439649475558,0.0,0,0.0,748.7514942597214,highs_pfba
b1245,,2,4,0.2977439649475558,0.2977439649475558,0.0,0,1.763419553868752e-08,748.7514942597213,highs_pfba
b1244,,2,4,0.2977439649475558,0.2977439649475558,0.0,0,1.763419553868752e-08,748.7514942597213,highs_pfba
b1329,,1,0,0.2977439649475558,0.2977439649475558,0.0,0,0.0,748.751494259724,highs_pfba
b1246,,2,4,0.2977439649475558,0.2977439649475558,0.0,0,1.763419553868752e-08,748.7514942597213,highs_pfba
b1247,,2,4,0.2977439649475558,0.2977439649475558,0.0,0,1.763419553868752e-08,748.7514942597213,highs_pfba
b1386,,3,0,0.2977439649475558,0.2977439649475558,0.0,0,0.0,748.7514942597214,highs_pfba
b0004,,2,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963453,532.1052631578947,highs_pfba
b1192,,4,8,0.2977439649475558,0.2977439649475539,1.8318679906315083e-15,0,9.624625416721492e-06,748.7514942597206,highs_pfba
b1243,,1,0,0.2977439649475558,0.2977439649475512,4.6074255521944004e-15,0,0.0,748.7514942597213,highs_pfba
b4266,,1,0,0.2977439649475558,0.2977439649475512,4.6074255521944004e-15,0,0.0,748.7514942597181,highs_pfba
b4265,,3,8,0.2977439649475558,0.2977439649475557,5.551115123125783e-17,0,9.624625416721344e-06,748.7514942597197,highs_pfba
b0159,,3,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963453,532.1052631578947,highs_pfba
b3197,,1,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963452,532.1052631578948,highs_pfba
b2708,,1,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.894074963452,532.1052631578948,highs_pfba
b1094,,26,421,0.2977439649475558,-0.0,0.2977439649475558,1,2567.8940749634544,532.1052631578946,highs_pfba
