gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,solve_src
b0720,1,413,0.3983895354016732,0.0,0.3983895354016732,1,3850.703818364888,pfba
b1136,1,413,0.3983895354016732,0.0,0.3983895354016732,1,3850.703818364882,pfba
b0351,1,18,0.3983895354016732,0.3983895354016925,-1.9317880628477724e-14,0,201.55073562791583,pfba
b1241,3,16,0.3983895354016732,0.3983895354016793,-6.106226635438361e-15,0,200.3219859621776,pfba
b4069,2,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b4226,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991137,pfba
b2502,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499109,pfba
b2744,14,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991055,pfba
b3403,1,18,0.3983895354016732,0.3983895354016986,-2.5368596112684827e-14,0,201.55073562791657,pfba
b1479,1,14,0.3983895354016732,0.3983895354016995,-2.6312285683616213e-14,0,200.18703419504524,pfba
b1190,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499103,pfba
b4053,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499193,pfba
b2379,1,21,0.3983895354016732,0.3983895354016767,-3.552713678800501e-15,0,201.71193012792864,pfba
b2290,1,17,0.3983895354016732,0.398389535401693,-1.9817480989559044e-14,0,200.34822869505743,pfba
b3564,2,14,0.3983895354016732,0.3983895354016788,-5.606626274357041e-15,0,200.18703419504465,pfba
b0063,3,14,0.3983895354016732,0.3983895354016764,-3.1641356201816957e-15,0,200.30119113068145,pfba
b3752,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3926,1,12,0.3983895354016732,0.3983895354016801,-6.8833827526759706e-15,0,200.172252886066,pfba
b4383,2,94,0.3983895354016732,0.3983873991197425,2.136281930686934e-06,0,200.32202195609764,pfba
b0928,4,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991255,pfba
b3925,1,18,0.3983895354016732,0.398389535401674,-7.771561172376097e-16,0,201.55073562791685,pfba
b2930,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b4232,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3697,6,16,0.3983895354016732,0.398389535401676,-2.8310687127941488e-15,0,200.3219859621771,pfba
b3430,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b1676,1,14,0.3983895354016732,0.3983895354016854,-1.2212453270876722e-14,0,200.187034195045,pfba
b1854,5,18,0.3983895354016732,0.3983895354016776,-4.3853809472693675e-15,0,201.55073562791625,pfba
b3197,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499101,pfba
b2708,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499213,pfba
b0072,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991455,pfba
b0071,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499299,pfba
b3671,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499124,pfba
b3670,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499096,pfba
b0078,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991264,pfba
b0077,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991073,pfba
b0908,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499157,pfba
b1264,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991,pfba
b1263,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499123,pfba
b2599,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991214,pfba
b2600,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991055,pfba
b2329,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499132,pfba
b1262,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499097,pfba
b2779,1,430,0.3983895354016732,0.2269370199018412,0.1714525154998319,0,2480.127259722533,pfba
b2097,1,21,0.3983895354016732,0.3983895354016724,7.771561172376097e-16,0,236.6043630431331,pfba
b2925,2,412,0.3983895354016732,0.392878393158353,0.0055111422433201,0,261.49768382099285,pfba
b0963,1,14,0.3983895354016732,0.3983895354016931,-1.9928503292021563e-14,0,200.30119113068093,pfba
b1702,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b4025,1,408,0.3983895354016732,0.3810617436099073,0.0173277917917658,0,654.9896803742732,pfba
b2926,1,432,0.3983895354016732,0.1426545566224144,0.2557349787792587,0,3474.116956733919,pfba
b1850,2,16,0.3983895354016732,0.3983895354017012,-2.7977620220553945e-14,0,201.2342212613169,pfba
b0767,1,386,0.3983895354016732,0.39392473490578,0.0044648004958931,0,220.4158355042749,pfba
b3386,1,375,0.3983895354016732,0.3954350507177563,0.0029544846839168,0,210.5625455647501,pfba
b2464,1,16,0.3983895354016732,0.3983895354016861,-1.2878587085651816e-14,0,200.32198596217864,pfba
b0008,1,16,0.3983895354016732,0.3983895354016861,-1.2878587085651816e-14,0,200.32198596217864,pfba
b2465,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499125,pfba
b2935,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991055,pfba
b0678,1,14,0.3983895354016732,0.3983895354016857,-1.2545520178264267e-14,0,200.18703419504516,pfba
b1478,2,14,0.3983895354016732,0.398389535401683,-9.769962616701378e-15,0,200.18703419504496,pfba
b3011,3,14,0.3983895354016732,0.3983895354016744,-1.1657341758564144e-15,0,200.18703419504445,pfba
b3003,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b4269,2,14,0.3983895354016732,0.3983895354016761,-2.886579864025407e-15,0,200.1870341950445,pfba
b0493,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3588,2,14,0.3983895354016732,0.3983895354016761,-2.886579864025407e-15,0,200.1870341950445,pfba
b3903,2,16,0.3983895354016732,0.3983895354016705,2.720046410331633e-15,0,200.3219859621774,pfba
b3996,1,16,0.3983895354016732,0.3983895354016841,-1.0935696792557792e-14,0,200.32198596217745,pfba
b2411,1,16,0.3983895354016732,0.3983895354016841,-1.0935696792557792e-14,0,200.32198596217745,pfba
b0639,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499131,pfba
b4390,1,14,0.3983895354016732,0.3983895354016838,-1.0602629885170243e-14,0,201.1931930560016,pfba
b2103,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.26143249912,pfba
b2418,4,14,0.3983895354016732,0.3983895354016908,-1.759703494030873e-14,0,201.1931930560025,pfba
b3831,1,14,0.3983895354016732,0.3983895354017019,-2.8754776337791554e-14,0,200.1870341950444,pfba
b4384,7,95,0.3983895354016732,0.3983873991197095,2.136281963660558e-06,0,201.5508079075728,pfba
b3073,1,16,0.3983895354016732,0.3983895354016843,-1.1157741397482823e-14,0,200.32198596217768,pfba
b3008,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499089,pfba
b3708,3,300,0.3983895354016732,0.3981641182068152,0.0002254171948579,0,201.15956350262817,pfba
b1134,3,12,0.3983895354016732,0.398389535401683,-9.825473767932635e-15,0,200.17225288606545,pfba
b3614,3,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3642,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499103,pfba
b0415,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499114,pfba
b3771,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499257,pfba
b3885,1,16,0.3983895354016732,0.398389535401751,-7.782663402622347e-14,0,201.5036939000813,pfba
b2293,8,18,0.3983895354016732,0.3983895354016826,-9.43689570931383e-15,0,201.5507356279163,pfba
b3114,2,14,0.3983895354016732,0.3983895354016872,-1.3988810110276972e-14,0,200.18703419504456,pfba
b3951,1,14,0.3983895354016732,0.3983895354016769,-3.719247132494274e-15,0,200.18703419504484,pfba
b3952,1,14,0.3983895354016732,0.3983895354016769,-3.719247132494274e-15,0,200.18703419504484,pfba
b0902,2,14,0.3983895354016732,0.3983895354016872,-1.3988810110276972e-14,0,200.18703419504456,pfba
b0903,2,14,0.3983895354016732,0.3983895354016872,-1.3988810110276972e-14,0,200.18703419504456,pfba
b2579,2,14,0.3983895354016732,0.3983895354016872,-1.3988810110276972e-14,0,200.18703419504456,pfba
b4154,2,14,0.3983895354016732,0.3983895354016879,-1.4710455076283324e-14,0,200.3011911306819,pfba
b4151,2,14,0.3983895354016732,0.3983895354016879,-1.4710455076283324e-14,0,200.3011911306819,pfba
b4153,2,14,0.3983895354016732,0.3983895354016879,-1.4710455076283324e-14,0,200.3011911306819,pfba
b4152,2,14,0.3983895354016732,0.3983895354016879,-1.4710455076283324e-14,0,200.3011911306819,pfba
b0871,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b2458,1,425,0.3983895354016732,0.3051999640990099,0.0931895713026632,0,1431.9588124074735,pfba
b2297,2,425,0.3983895354016732,0.3051999640990057,0.0931895713026674,0,1432.8226471896785,pfba
b3115,2,426,0.3983895354016732,0.3051999640990172,0.0931895713026559,0,1432.0817736023464,pfba
b2296,1,425,0.3983895354016732,0.3051999640990339,0.0931895713026393,0,1431.958812410605,pfba
b1849,2,429,0.3983895354016732,0.3051999640990329,0.0931895713026403,0,1436.988617781713,pfba
b3633,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499096,pfba
b0174,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499093,pfba
b0524,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499152,pfba
b0182,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991655,pfba
b0915,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499162,pfba
b0099,3,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499103,pfba
b2781,8,12,0.3983895354016732,0.3983895354016602,1.2989609388114332e-14,0,200.5943595396887,pfba
b0160,2,14,0.3983895354016732,0.3983895354016838,-1.0658141036401504e-14,0,200.1870341950448,pfba
b1800,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499096,pfba
b0073,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499144,pfba
b0523,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499112,pfba
b1131,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499117,pfba
b2407,5,18,0.3983895354016732,0.3983895354016822,-9.048317650695026e-15,0,201.5507356279156,pfba
b2234,4,18,0.3983895354016732,0.3983895354016786,-5.384581669432009e-15,0,201.5507356279168,pfba
b2235,4,18,0.3983895354016732,0.3983895354016786,-5.384581669432009e-15,0,201.5507356279168,pfba
b3781,10,17,0.3983895354016732,0.3983895354016843,-1.1102230246251564e-14,0,200.22085700588568,pfba
b2582,10,17,0.3983895354016732,0.3983895354016843,-1.1102230246251564e-14,0,200.22085700588568,pfba
b2827,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499122,pfba
b1238,2,18,0.3983895354016732,0.3983895354017026,-2.936539900133539e-14,0,201.55073562791583,pfba
b3639,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991287,pfba
b1232,1,16,0.3983895354016732,0.3983895354016942,-2.0983215165415462e-14,0,201.50369390008348,pfba
b1851,1,14,0.3983895354016732,0.3983895354016774,-4.163336342344337e-15,0,200.30119113068292,pfba
b1693,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499099,pfba
b4146,1,18,0.3983895354016732,0.398389535401691,-1.7819079545233762e-14,0,201.5507356279168,pfba
b1109,3,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b1004,3,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b0046,3,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3713,3,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3236,1,410,0.3983895354016732,0.3837328646302858,0.0146566707713873,0,222.90482945097352,pfba
b4122,2,422,0.3983895354016732,0.3687869171550524,0.0296026182466207,0,645.6001205501823,pfba
b1611,1,428,0.3983895354016732,0.3687869171550472,0.029602618246626,0,644.8364534837949,pfba
b1612,1,428,0.3983895354016732,0.3687869171550472,0.029602618246626,0,644.8364534837949,pfba
b1638,2,14,0.3983895354016732,0.3983895354016892,-1.5987211554602254e-14,0,200.30119113068025,pfba
b0907,3,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499121,pfba
b1210,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499104,pfba
b3429,1,16,0.3983895354016732,0.3983895354016847,-1.1546319456101628e-14,0,201.5036939000824,pfba
b3417,5,14,0.3983895354016732,0.3983895354016833,-1.0158540675320182e-14,0,200.1870341950444,pfba
b3428,2,14,0.3983895354016732,0.3983895354016886,-1.5432100042289676e-14,0,200.18703419504416,pfba
b0428,1,14,0.3983895354016732,0.3983895354016996,-2.642330798607873e-14,0,200.1870341950432,pfba
b0120,1,14,0.3983895354016732,0.398389535401684,-1.0769163338864018e-14,0,200.18703419504476,pfba
b2937,1,18,0.3983895354016732,0.3983895354016676,5.551115123125783e-15,0,201.5507356279164,pfba
b4117,1,14,0.3983895354016732,0.3983895354016962,-2.2981616609740744e-14,0,201.1931930560021,pfba
b3172,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499103,pfba
b3958,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499105,pfba
b0121,2,18,0.3983895354016732,0.398389535401679,-5.828670879282072e-15,0,201.55073562791657,pfba
b0154,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499096,pfba
b0918,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991127,pfba
b4322,1,16,0.3983895354016732,0.3983895354016942,-2.0983215165415462e-14,0,201.50369390008336,pfba
b3091,1,12,0.3983895354016732,0.3983895354016977,-2.4535928844215963e-14,0,200.1722528860653,pfba
b3092,2,12,0.3983895354016732,0.3983895354016869,-1.3711254354120683e-14,0,200.17225288606537,pfba
b3176,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991127,pfba
b3730,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499169,pfba
b3189,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.26143249911,pfba
b3967,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499133,pfba
b3786,1,16,0.3983895354016732,0.3983895354016685,4.718447854656915e-15,0,201.5036939000843,pfba
b2323,13,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499149,pfba
b2232,2,16,0.3983895354016732,0.398389535401684,-1.0824674490095276e-14,0,201.5036939000848,pfba
b0593,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b0142,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991255,pfba
b3634,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499129,pfba
b0394,1,16,0.3983895354016732,0.3983895354016932,-2.003952559448408e-14,0,201.50369390008285,pfba
b0173,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324990823,pfba
b3843,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499072,pfba
b0477,2,16,0.3983895354016732,0.3983895354016945,-2.1260770921571748e-14,0,201.50369390008305,pfba
b1302,3,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991,pfba
b2662,3,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991146,pfba
b1525,2,18,0.3983895354016732,0.398389535401661,1.2212453270876722e-14,0,201.55073562791608,pfba
b4139,1,18,0.3983895354016732,0.3983895354016805,-7.271960811294775e-15,0,201.5507356279165,pfba
b3117,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499102,pfba
b2797,1,18,0.3983895354016732,0.3983895354016867,-1.3489209749195652e-14,0,201.550735627916,pfba
b1814,1,16,0.3983895354016732,0.3983895354016724,7.771561172376097e-16,0,200.3219859621777,pfba
b4471,1,16,0.3983895354016732,0.3983895354016724,7.771561172376097e-16,0,200.3219859621777,pfba
b3616,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3589,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3774,3,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324990936,pfba
b0185,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499108,pfba
b3256,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499262,pfba
b3255,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991287,pfba
b2316,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.26143249913,pfba
b2615,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499108,pfba
b2265,1,12,0.3983895354016732,0.3983895354016817,-8.493206138382448e-15,0,200.0312160534945,pfba
b2261,1,12,0.3983895354016732,0.3983895354017004,-2.7255975254547596e-14,0,200.17225288606545,pfba
b0596,1,14,0.3983895354016732,0.3983895354016877,-1.4488410471358293e-14,0,200.18703419504533,pfba
b0595,1,14,0.3983895354016732,0.3983895354016877,-1.4488410471358293e-14,0,200.18703419504533,pfba
b4198,1,12,0.3983895354016732,0.3983895354016968,-2.3647750424515834e-14,0,200.17225288606627,pfba
b0061,1,12,0.3983895354016732,0.3983895354016968,-2.3647750424515834e-14,0,200.17225288606627,pfba
b3583,1,12,0.3983895354016732,0.3983895354016968,-2.3647750424515834e-14,0,200.17225288606627,pfba
b4374,3,14,0.3983895354016732,0.3983895354016916,-1.837419105754634e-14,0,200.18703419504476,pfba
b0675,7,16,0.3983895354016732,0.3983895354016747,-1.4988010832439613e-15,0,200.32198596217768,pfba
b2291,6,16,0.3983895354016732,0.3983895354016921,-1.8929302569858922e-14,0,200.32198596217663,pfba
b2361,8,18,0.3983895354016732,0.3983895354016714,1.8318679906315083e-15,0,201.55073562791597,pfba
b1651,1,16,0.3983895354016732,0.3983895354016883,-1.5154544286133387e-14,0,200.32198596217663,pfba
b0766,2,14,0.3983895354016732,0.3983895354016801,-6.8833827526759706e-15,0,200.1870341950444,pfba
b3826,6,14,0.3983895354016732,0.3983895354016945,-2.131628207280301e-14,0,200.1870341950436,pfba
b0758,1,14,0.3983895354016732,0.3983895354016941,-2.09277040141842e-14,0,200.30119113068025,pfba
b0420,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991314,pfba
b1208,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499172,pfba
b2746,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324990927,pfba
b3526,1,16,0.3983895354016732,0.3983895354016826,-9.43689570931383e-15,0,201.50369390008285,pfba
b3565,2,18,0.3983895354016732,0.3983895354016827,-9.492406860545088e-15,0,201.55073562791625,pfba
b2048,1,14,0.3983895354016732,0.3983895354016947,-2.1482815526496782e-14,0,200.1870341950448,pfba
b4015,1,14,0.3983895354016732,0.3983895354016942,-2.0983215165415462e-14,0,200.18703419504493,pfba
b0116,3,422,0.3983895354016732,0.3256482470526973,0.0727412883489758,0,1869.5036840568212,pfba
b2903,1,297,0.3983895354016732,0.3982605222958889,0.0001290131057843,0,201.67326711213764,pfba
b2904,1,297,0.3983895354016732,0.3982605222958889,0.0001290131057843,0,201.67326711213764,pfba
b2905,1,297,0.3983895354016732,0.3982605222958889,0.0001290131057843,0,201.67326711213764,pfba
b0261,2,14,0.3983895354016732,0.3983895354016942,-2.103872631664672e-14,0,200.18703419504456,pfba
b0759,1,16,0.3983895354016732,0.3983895354016856,-1.2378986724570495e-14,0,200.3219859621772,pfba
b0344,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b4239,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b3956,1,368,0.3983895354016732,0.3960541587546759,0.0023353766469972,0,222.8883115970869,pfba
b0822,7,18,0.3983895354016732,0.3983895354016853,-1.2156942119645464e-14,0,201.55073562791435,pfba
b2540,2,16,0.3983895354016732,0.3983895354016862,-1.3045120539345591e-14,0,200.3219859621776,pfba
b2542,2,16,0.3983895354016732,0.3983895354016862,-1.3045120539345591e-14,0,200.3219859621776,pfba
b2539,2,16,0.3983895354016732,0.3983895354016862,-1.3045120539345591e-14,0,200.3219859621776,pfba
b2538,2,16,0.3983895354016732,0.3983895354016862,-1.3045120539345591e-14,0,200.3219859621776,pfba
b2541,2,16,0.3983895354016732,0.3983895354016807,-7.549516567451064e-15,0,200.32198596217572,pfba
b0616,1,14,0.3983895354016732,0.3983895354016882,-1.504352198367087e-14,0,200.1870341950436,pfba
b0617,1,14,0.3983895354016732,0.3983895354016882,-1.504352198367087e-14,0,200.1870341950436,pfba
b0614,1,14,0.3983895354016732,0.3983895354016882,-1.504352198367087e-14,0,200.1870341950436,pfba
b0615,1,14,0.3983895354016732,0.3983895354016882,-1.504352198367087e-14,0,200.1870341950436,pfba
b2052,2,12,0.3983895354016732,0.3983895354016876,-1.4432899320127035e-14,0,200.17225288606505,pfba
b1636,1,14,0.3983895354016732,0.3983895354016973,-2.4147350785597155e-14,0,200.18703419504388,pfba
b1277,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324990654,pfba
b2751,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499109,pfba
b2752,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499136,pfba
b2799,1,16,0.3983895354016732,0.3983895354016812,-7.993605777301127e-15,0,201.50369390008285,pfba
b3902,1,12,0.3983895354016732,0.3983895354016815,-8.326672684688674e-15,0,200.17225288606545,pfba
b2705,1,14,0.3983895354016732,0.3983895354016871,-1.3877787807814455e-14,0,200.18703419504436,pfba
b2091,1,16,0.3983895354016732,0.3983895354016974,-2.4202861936828413e-14,0,200.32198596217745,pfba
b3137,1,14,0.3983895354016732,0.3983895354016799,-6.661338147750939e-15,0,200.1870341950449,pfba
b3132,1,14,0.3983895354016732,0.3983895354016799,-6.661338147750939e-15,0,200.1870341950449,pfba
b2096,1,14,0.3983895354016732,0.3983895354016799,-6.661338147750939e-15,0,200.1870341950449,pfba
b2095,1,14,0.3983895354016732,0.3983895354016799,-6.661338147750939e-15,0,200.1870341950449,pfba
b4323,1,14,0.3983895354016732,0.3983895354016939,-2.0705659409259173e-14,0,200.18703419504428,pfba
b1521,1,14,0.3983895354016732,0.3983895354016837,-1.0491607582707731e-14,0,200.187034195044,pfba
b3385,1,14,0.3983895354016732,0.3983895354016958,-2.2593038551121936e-14,0,200.18703419504445,pfba
b0507,1,16,0.3983895354016732,0.3983895354016918,-1.859623566247137e-14,0,201.23422126131817,pfba
b3061,1,14,0.3983895354016732,0.3983895354016633,9.880984919163892e-15,0,200.1870341950448,pfba
b3062,1,14,0.3983895354016732,0.3983895354016633,9.880984919163892e-15,0,200.1870341950448,pfba
b3126,1,14,0.3983895354016732,0.3983895354016827,-9.547918011776346e-15,0,200.1870341950448,pfba
b1095,9,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991328,pfba
b1054,1,16,0.3983895354016732,0.398389535401686,-1.27675647831893e-14,0,201.5036939000831,pfba
b1855,2,14,0.3983895354016732,0.398389535401686,-1.27675647831893e-14,0,200.18703419504504,pfba
b2378,1,12,0.3983895354016732,0.3983895354016852,-1.199040866595169e-14,0,200.17225288606545,pfba
b0109,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324990864,pfba
b1094,26,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.2614324991073,pfba
b2836,23,444,0.3983895354016732,0.3915030231418185,0.0068865122598546,0,208.38517619148016,pfba
b2472,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499101,pfba
b1589,3,18,0.3983895354016732,0.3983895354016843,-1.1102230246251564e-14,0,201.55073562791705,pfba
b1588,3,14,0.3983895354016732,0.3983895354016648,8.382183835919932e-15,0,200.1870341950444,pfba
b1587,3,14,0.3983895354016732,0.3983895354016648,8.382183835919932e-15,0,200.1870341950444,pfba
b1590,3,14,0.3983895354016732,0.3983895354016648,8.382183835919932e-15,0,200.1870341950444,pfba
b0894,4,12,0.3983895354016732,0.3983895354016942,-2.103872631664672e-14,0,200.17225288606477,pfba
b0895,4,12,0.3983895354016732,0.3983895354016942,-2.103872631664672e-14,0,200.17225288606477,pfba
b0896,4,12,0.3983895354016732,0.3983895354016942,-2.103872631664672e-14,0,200.17225288606477,pfba
b3553,10,12,0.3983895354016732,0.3983895354016837,-1.0491607582707731e-14,0,200.1722528860656,pfba
b0638,1,16,0.3983895354016732,0.3983895354016821,-8.881784197001252e-15,0,201.50369390008183,pfba
b3399,5,14,0.3983895354016732,0.3983895354016764,-3.219646771412954e-15,0,201.1931930560022,pfba
b0469,1,14,0.3983895354016732,0.3983895354016921,-1.8929302569858922e-14,0,200.1870341950445,pfba
b3187,1,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499132,pfba
b3222,1,16,0.3983895354016732,0.3983895354016803,-7.105427357601002e-15,0,201.50369390008476,pfba
b3225,1,14,0.3983895354016732,0.3983895354016894,-1.6209256159527282e-14,0,200.18703419504504,pfba
b1732,1,14,0.3983895354016732,0.3983895354016863,-1.3100631690576847e-14,0,200.1870341950444,pfba
b3942,1,14,0.3983895354016732,0.3983895354016863,-1.3100631690576847e-14,0,200.1870341950444,pfba
b0586,1,14,0.3983895354016732,0.3983895354016906,-1.7430501486614958e-14,0,200.1870341950452,pfba
b3794,1,14,0.3983895354016732,0.3983895354016869,-1.3711254354120683e-14,0,200.1870341950448,pfba
b3693,1,14,0.3983895354016732,0.398389535401675,-1.8318679906315083e-15,0,200.1870341950448,pfba
b2901,1,16,0.3983895354016732,0.3983895354016937,-2.0483614804334135e-14,0,201.2342212613173,pfba
b3721,2,14,0.3983895354016732,0.3983895354016788,-5.606626274357041e-15,0,200.18703419504425,pfba
b2716,2,14,0.3983895354016732,0.3983895354016788,-5.606626274357041e-15,0,200.18703419504425,pfba
b3416,4,14,0.3983895354016732,0.3983895354016845,-1.126876369994534e-14,0,200.1870341950448,pfba
b1398,1,14,0.3983895354016732,0.3983895354016876,-1.4377388168895777e-14,0,200.18703419504453,pfba
b0049,3,14,0.3983895354016732,0.3983895354016797,-6.550315845288424e-15,0,200.18703419504496,pfba
b3784,1,14,0.3983895354016732,0.3983895354016862,-1.2989609388114332e-14,0,200.30119113068145,pfba
b4481,1,12,0.3983895354016732,0.3983895354016906,-1.7430501486614958e-14,0,200.17225288606508,pfba
b3052,2,14,0.3983895354016732,0.3983895354016785,-5.2735593669694936e-15,0,200.18703419504465,pfba
b1896,1,14,0.3983895354016732,0.3983895354016993,-2.614575222992244e-14,0,200.18703419504445,pfba
b0841,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499129,pfba
b1278,30,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.26143249916,pfba
b3057,2,414,0.3983895354016732,0.0,0.3983895354016732,1,3875.261432499105,pfba
b3519,1,18,0.3983895354016732,0.3983895354016883,-1.5154544286133387e-14,0,201.55073562791617,pfba
