level,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-5,b0048,,1,477,0.4629276432983242,0.0,0.4629276432983242,1,4743.944691611808
nh4_-5,b1606,,2,477,0.4629276432983242,-4.2763305789753694e-16,0.46292764329832464,1,4743.944691611786
nh4_-5,b2315,,1,477,0.4629276432983242,2.2308191186988177e-14,0.4629276432983019,1,4743.944691611791
nh4_-5,b3930,,1,177,0.4629276432983242,0.46292764329830793,1.6264767310758543e-14,0,3916.4715185770683
nh4_-5,b2262,,1,177,0.4629276432983242,0.4629276432983256,-1.3877787807814457e-15,0,3916.4715185770206
nh4_-5,b0736,,1,177,0.4629276432983242,0.4629276432983256,-1.3877787807814457e-15,0,3916.4715185770206
nh4_-5,b3058,,2,463,0.4629276432983242,-1.034101206826739e-15,0.46292764329832525,1,5855.576534880129
nh4_-5,b0945,,2,166,0.4629276432983242,0.4629276432983342,-9.992007221626409e-15,0,3925.5790903938987
nh4_-5,b1062,,1,473,0.4629276432983242,-9.448220834244764e-16,0.46292764329832514,1,4899.603203198336
nh4_-5,b3177,,1,473,0.4629276432983242,0.0,0.4629276432983242,1,4899.603203198236
nh4_-5,b0578,,2,166,0.4629276432983242,0.46292764329832214,2.0539125955565396e-15,0,3925.57909039395
nh4_-5,b2303,,1,166,0.4629276432983242,0.4629276432983233,8.881784197001252e-16,0,3925.5790903939355
nh4_-5,b3389,,1,473,0.4629276432983242,-1.9124873923716836e-15,0.4629276432983261,1,4899.603203198263
nh4_-5,b1693,,1,473,0.4629276432983242,0.0,0.4629276432983242,1,4899.603203198164
nh4_-5,b0421,,2,473,0.4629276432983242,-5.916002201680734e-30,0.4629276432983242,1,4899.603203198221
nh4_-5,b0029,,2,473,0.4629276432983242,0.0,0.4629276432983242,1,4899.603203198216
nh4_-5,b2232,,2,166,0.4629276432983242,0.46292764329832775,-3.552713678800501e-15,0,3925.5790903939233
nh4_-5,b1588,,3,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b0895,,4,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b1587,,3,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b0894,,4,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b1590,,3,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b0896,,4,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b1589,,3,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b1872,,4,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b1873,,4,166,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,3925.5790903939373
nh4_-5,b0099,,3,473,0.4629276432983242,-8.003319099028166e-16,0.462927643298325,1,4705.194832718697
nh4_-5,b1865,,2,473,0.4629276432983242,0.0,0.4629276432983242,1,4705.194832718695
nh4_-5,b3575,,1,195,0.4629276432983242,0.46292764329831687,7.327471962526033e-15,0,3924.2036506584664
nh4_-5,b0103,,1,473,0.4629276432983242,9.26447248451057e-14,0.46292764329823155,1,4899.603203198289
nh4_-5,b3774,,3,473,0.4629276432983242,1.5301168088862153e-16,0.46292764329832403,1,4899.603203198234
nh4_-5,b0425,,1,473,0.4629276432983242,-2.633091477919681e-16,0.4629276432983245,1,4899.603203198241
nh4_-5,b4381,,1,195,0.4629276432983242,0.46292764329832475,-5.551115123125783e-16,0,3924.2036506584454
nh4_-5,b1185,,2,195,0.4629276432983242,0.46292764329834946,-2.525757381022231e-14,0,3924.2036506583586
nh4_-5,b3860,,2,195,0.4629276432983242,0.46292764329834946,-2.525757381022231e-14,0,3924.2036506583586
nh4_-5,b2893,,2,195,0.4629276432983242,0.46292764329834946,-2.525757381022231e-14,0,3924.2036506583586
nh4_-5,b2582,,10,211,0.4629276432983242,0.46292764329833413,-9.936496070395151e-15,0,2958.782723447545
nh4_-5,b4136,,3,211,0.4629276432983242,0.4629276432983325,-8.326672684688674e-15,0,2958.78272344755
nh4_-5,b3781,,10,211,0.4629276432983242,0.4629276432983325,-8.326672684688674e-15,0,2958.78272344755
nh4_-5,b0604,,2,211,0.4629276432983242,0.4629276432983325,-8.326672684688674e-15,0,2958.78272344755
nh4_-5,b4122,,2,213,0.4629276432983242,0.46292764329833347,-9.270362255620057e-15,0,2906.104086582122
nh4_-5,b1098,,1,469,0.4629276432983242,-1.1992793879125615e-21,0.4629276432983242,1,5113.23754035999
nh4_-5,b2146,,1,211,0.4629276432983242,0.46292764329832203,2.1649348980190553e-15,0,2228.3253095223345
nh4_-5,b2147,,1,211,0.4629276432983242,0.46292764329833297,-8.770761894538737e-15,0,2228.325309522357
nh4_-5,b1238,,2,211,0.4629276432983242,0.46292764329833297,-8.770761894538737e-15,0,2228.325309522357
nh4_-5,b4384,,7,214,0.4629276432983242,0.46292764329833297,-8.770761894538737e-15,0,2228.328810687748
nh4_-5,b4382,,2,214,0.4629276432983242,0.46292764329832353,6.661338147750939e-16,0,2228.32881068773
nh4_-5,b2251,,3,226,0.4629276432983242,0.4629276432983239,2.7755575615628914e-16,0,2228.9491805585153
nh4_-5,b3640,,1,226,0.4629276432983242,0.46292764329831826,5.9396931817445875e-15,0,2228.9491805585058
nh4_-5,b0173,,1,470,0.4629276432983242,-1.2359941682902562e-15,0.4629276432983254,1,2429.1880612237146
nh4_-5,b0420,,1,470,0.4629276432983242,0.0,0.4629276432983242,1,2429.1880612237137
nh4_-5,b3564,,2,214,0.4629276432983242,0.46292764329830943,1.4765966227514582e-14,0,2228.328810687704
nh4_-5,b1779,,2,472,0.4629276432983242,0.0,0.4629276432983242,1,3419.068949121164
nh4_-5,b2927,,1,472,0.4629276432983242,0.0,0.4629276432983242,1,3419.068949121163
nh4_-5,b1288,,26,472,0.4629276432983242,0.0,0.4629276432983242,1,3419.068949121163
nh4_-5,b3622,,2,186,0.4629276432983242,0.4629276432983406,-1.637578961322106e-14,0,6309.481963891175
nh4_-5,b3793,,3,186,0.4629276432983242,0.46292764329835834,-3.4139358007223564e-14,0,6309.481963891119
nh4_-5,b3785,,3,186,0.4629276432983242,0.46292764329835834,-3.4139358007223564e-14,0,6309.481963891119
nh4_-5,b3792,,1,186,0.4629276432983242,0.46292764329835834,-3.4139358007223564e-14,0,6309.481963891119
nh4_-5,b2341,,16,214,0.4629276432983242,0.462927643298358,-3.3806291099836017e-14,0,6240.348713426269
nh4_-5,b1850,,2,221,0.4629276432983242,0.4629276432983417,-1.7486012637846216e-14,0,6070.2160927053
nh4_-5,b1851,,1,221,0.4629276432983242,0.4629276432983244,-2.220446049250313e-16,0,6070.216092705361
nh4_-5,b1054,,1,221,0.4629276432983242,0.4629276432983244,-2.220446049250313e-16,0,6070.216092705361
nh4_-5,b1855,,2,221,0.4629276432983242,0.4629276432983244,-2.220446049250313e-16,0,6070.216092705361
nh4_-5,b2378,,1,221,0.4629276432983242,0.4629276432983244,-2.220446049250313e-16,0,6070.216092705361
nh4_-5,b2779,,1,228,0.4629276432983242,0.4629276432983206,3.608224830031759e-15,0,5952.581969840173
nh4_-5,b0583,,1,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b0585,,2,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b2441,,1,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b2440,,1,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b3946,,1,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b0825,,1,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b0822,,5,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b3666,,4,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b0404,,7,228,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5952.581969840139
nh4_-5,b0452,,10,226,0.4629276432983242,0.46292764329834374,-1.9539925233402755e-14,0,5958.763760099092
nh4_-5,b1805,,10,226,0.4629276432983242,0.4629276432983541,-2.992051051364797e-14,0,5958.763760099074
nh4_-5,b1701,,10,226,0.4629276432983242,0.4629276432983541,-2.992051051364797e-14,0,5958.763760099074
nh4_-5,b3844,,6,226,0.4629276432983242,0.4629276432983541,-2.992051051364797e-14,0,5958.763760099074
nh4_-5,b2764,,4,478,0.4629276432983242,2.0839039727797224e-16,0.462927643298324,1,7021.694967417872
nh4_-5,b2763,,4,478,0.4629276432983242,0.0,0.4629276432983242,1,7021.694967417885
nh4_-5,b2925,,2,250,0.4629276432983242,0.46292764329824204,8.215650382226158e-14,0,5595.448038651628
nh4_-5,b1773,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b2097,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b3925,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b2930,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b4232,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b2802,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b2803,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b2738,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b2800,,1,250,0.4629276432983242,0.46292764329833475,-1.0547118733938987e-14,0,5595.448038643696
nh4_-5,b0475,,1,499,0.4629276432983242,-1.2885385407284242e-16,0.4629276432983243,1,5502.700070745947
nh4_-5,b1476,,2,256,0.4629276432983242,0.46292764329835523,-3.1030733538273125e-14,0,5629.101026067756
nh4_-5,b1474,,2,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b1475,,2,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b3892,,2,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b3893,,2,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b3894,,2,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b0935,,5,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b3409,,1,256,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,5629.101026067731
nh4_-5,b2392,,2,238,0.4629276432983242,0.46292764329833985,-1.5654144647214707e-14,0,5629.096998085268
nh4_-5,b4290,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b4288,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b4287,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b4289,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b4291,,1,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0589,,2,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
nh4_-5,b0588,,2,238,0.4629276432983242,0.4629276432983305,-6.328271240363392e-15,0,5629.096998085255
