gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b2817,amiC,2,10,0.3983895354016796,0.3983895354016796,0.0,0,0.0312160534945349,738.4130785798893,highs_pfba
b4169,amiB,2,10,0.3983895354016796,0.3983895354016796,0.0,0,0.0312160534945349,738.4130785798893,highs_pfba
b3610,grxC,6,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0006691908109242,738.4130785798884,highs_pfba
b2676,nrdF,4,0,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,0.0,738.413078579899,highs_pfba
b1064,grxB,7,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0006691908109242,738.4130785798884,highs_pfba
b2675,nrdE,4,0,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,0.0,738.413078579899,highs_pfba
b0849,grxA,6,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0006691908109242,738.4130785798884,highs_pfba
b1654,grxD,6,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0006691908109242,738.4130785798884,highs_pfba
b3336,bfr,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558674777134e-05,738.4130785798893,highs_pfba
b0123,cueO,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867497604e-05,738.4130785798911,highs_pfba
b1192,ldcA,4,0,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,0.0,738.4130785798892,highs_pfba
b1270,btuR,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b1246,oppD,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b1247,oppF,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b1244,oppB,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b1245,oppC,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b1243,oppA,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b2180,yejF,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b2179,yejE,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b1329,mppA,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558674850803e-05,738.4130785798901,highs_pfba
b2177,yejA,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b2178,yejB,2,6,0.3983895354016796,0.3983895354016796,0.0,0,0.0311988539358703,738.4130785798798,highs_pfba
b0433,ampG,3,10,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,1.2342040617605647,738.4130785798794,highs_pfba
b4367,fhuF,3,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798609,highs_pfba
b0573,cusF,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672110292e-05,738.4130785798593,highs_pfba
b0572,cusC,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672110292e-05,738.4130785798593,highs_pfba
b0575,cusA,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672110292e-05,738.4130785798593,highs_pfba
b0574,cusB,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672110292e-05,738.4130785798593,highs_pfba
b3915,fieF,7,4,0.3983895354016796,0.3983895354016798,-2.220446049250313e-16,0,1.7199558673863643e-05,738.4130785798773,highs_pfba
b0752,zitB,5,14,0.3983895354016796,0.3983895354016804,-7.771561172376097e-16,0,1.5036939000846707,738.4130785799005,highs_pfba
b1859,znuB,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867364262e-05,738.4130785798743,highs_pfba
