o2_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-5.0,b2708,,1,449,0.491467123922894,0.0,0.491467123922894,1,2388.981596570357
-5.0,b1094,,26,449,0.491467123922894,0.0,0.491467123922894,1,2388.981596570357
-5.0,b4481,,1,20,0.491467123922894,0.49146712392283126,6.272760089132134e-14,0,391.14838451748517
-5.0,b1927,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b3571,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b2901,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b1302,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b2662,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b1444,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b2663,,1,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b2222,,3,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b2221,,3,20,0.491467123922894,0.4914671239229149,-2.09277040141842e-14,0,391.14838451747835
-5.0,b2224,,1,452,0.491467123922894,0.475434300534655,0.01603282338823897,0,397.203643696544
-5.0,b2342,,8,464,0.491467123922894,0.47490345794728356,0.01656366597561043,0,400.268111070164
-5.0,b3845,,8,464,0.491467123922894,0.47490345794728805,0.016563665975605935,0,400.268111070165
-5.0,b2223,,3,20,0.491467123922894,0.4914671239229262,-3.219646771412954e-14,0,391.1483845174781
-5.0,b1241,,2,421,0.491467123922894,0.48417588383525745,0.007291240087636541,0,411.3495623782928
-5.0,b0351,,1,421,0.491467123922894,0.4841758838352437,0.007291240087650308,0,411.3495623782975
-5.0,s0001,,39,429,0.491467123922894,-1.5487013016593893e-15,0.49146712392289554,1,2043.6611792748802
-5.0,b1463,,1,17,0.491467123922894,0.49146712392290426,-1.0269562977782698e-14,0,1.2051466211642758
-5.0,b1993,,2,17,0.491467123922894,0.49146712392291986,-2.5868196473766147e-14,0,1.2051466211641868
-5.0,b2316,,1,431,0.491467123922894,9.86132235650172e-16,0.491467123922893,1,1980.51438146591
-5.0,b3255,,1,431,0.491467123922894,0.0,0.491467123922894,1,1980.5143814659125
-5.0,b0185,,1,431,0.491467123922894,0.0,0.491467123922894,1,1980.5143814659125
-5.0,b3256,,1,431,0.491467123922894,0.0,0.491467123922894,1,1980.5143814659125
-5.0,b4069,,2,16,0.491467123922894,0.49146712392295766,-6.367129046225273e-14,0,1.4041562025250482
-5.0,b1119,,1,16,0.491467123922894,0.49146712392293107,-3.708144902248023e-14,0,1.4041562025252217
-5.0,b3784,,1,16,0.491467123922894,0.49146712392293107,-3.708144902248023e-14,0,1.4041562025252217
-5.0,b2415,,18,428,0.491467123922894,0.4637632274222013,0.027703896500692715,0,615.3223822656016
-5.0,b0679,,1,16,0.491467123922894,0.4914671239229235,-2.9531932455029164e-14,0,1.4041562025252696
-5.0,b1101,,2,428,0.491467123922894,0.46376322742219583,0.027703896500698155,0,615.3223822656006
-5.0,b2417,,6,428,0.491467123922894,0.46376322742219545,0.027703896500698544,0,615.3223822656006
-5.0,b2416,,19,428,0.491467123922894,0.46376322742219545,0.027703896500698544,0,615.3223822656006
-5.0,b3959,,1,434,0.491467123922894,1.35624579774856e-16,0.4914671239228939,1,2740.79443595698
-5.0,b2818,,1,434,0.491467123922894,0.0,0.491467123922894,1,2740.7944359569387
-5.0,b0078,,2,434,0.491467123922894,1.662397807311258e-14,0.4914671239228774,1,2740.7944359569024
-5.0,b3670,,2,434,0.491467123922894,4.077077214398233e-16,0.4914671239228936,1,2740.794435956884
-5.0,b3671,,2,434,0.491467123922894,4.077077214398233e-16,0.4914671239228936,1,2740.794435956884
-5.0,b0077,,2,434,0.491467123922894,4.077077214398233e-16,0.4914671239228936,1,2740.794435956884
-5.0,b3115,,2,440,0.491467123922894,0.43006859231344097,0.06139853160945302,0,2447.034000994707
-5.0,b1849,,2,440,0.491467123922894,0.43006859231345124,0.06139853160944275,0,2447.0340009947076
-5.0,b2296,,1,440,0.491467123922894,0.43006859231345124,0.06139853160944275,0,2447.0340009947076
-5.0,b2428,,1,16,0.491467123922894,0.4914671239229345,-4.0523140398818214e-14,0,1.4041562025251977
-5.0,b3794,,1,16,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.404156202525253
-5.0,b1818,,5,428,0.491467123922894,0.4637632274221972,0.027703896500696767,0,615.322382265601
-5.0,b1819,,5,428,0.491467123922894,0.46376322742219805,0.027703896500695935,0,615.3223822656012
-5.0,b1817,,5,428,0.491467123922894,0.46376322742219805,0.027703896500695935,0,615.3223822656012
-5.0,b2429,,2,16,0.491467123922894,0.4914671239229271,-3.3084646133829665e-14,0,1.4041562025252492
-5.0,b3224,,1,16,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.404156202525253
-5.0,b4311,,1,16,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.404156202525253
-5.0,b3225,,1,16,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.404156202525253
-5.0,b0221,,8,461,0.491467123922894,0.4749034579472847,0.016563665975609265,0,10.264885969101877
-5.0,b1091,,3,480,0.491467123922894,0.0,0.491467123922894,1,1871.6558669707679
-5.0,b3957,,2,480,0.491467123922894,0.0,0.491467123922894,1,1871.6558669707679
-5.0,b3200,,9,428,0.491467123922894,0.0,0.491467123922894,1,1944.0102240668384
-5.0,b4261,,9,428,0.491467123922894,0.0,0.491467123922894,1,1944.0102240668373
-5.0,b3201,,9,428,0.491467123922894,0.0,0.491467123922894,1,1944.0102240668373
-5.0,b4262,,9,428,0.491467123922894,0.0,0.491467123922894,1,1944.0102240668373
-5.0,b3199,,9,428,0.491467123922894,0.0,0.491467123922894,1,1944.0102240668373
-5.0,b1519,,1,16,0.491467123922894,0.4914671239229354,-4.141131881851834e-14,0,1.404156202525179
-5.0,b1276,,2,423,0.491467123922894,3.6105454893468283e-16,0.4914671239228936,1,2173.517436250619
-5.0,b0118,,3,423,0.491467123922894,-1.1594598818653562e-29,0.491467123922894,1,2173.5174362506077
-5.0,b1748,,2,423,0.491467123922894,-1.1594598818653562e-29,0.491467123922894,1,2173.5174362506077
-5.0,b3359,,2,423,0.491467123922894,0.0,0.491467123922894,1,2173.517436250617
-5.0,b1090,,7,22,0.491467123922894,0.4914671239229348,-4.08006961549745e-14,0,1.4112062984184781
-5.0,b3475,,1,22,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.4112062984185325
-5.0,b2563,,1,22,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.4112062984185325
-5.0,b2578,,2,22,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.4112062984185325
-5.0,b1533,,2,22,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.4112062984185325
-5.0,b4067,,2,22,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.4112062984185325
-5.0,b1623,,2,22,0.491467123922894,0.4914671239229264,-3.241851231905457e-14,0,1.4112062984185325
-5.0,b1096,,1,423,0.491467123922894,-3.610560823763844e-16,0.4914671239228944,1,2173.517436250612
-5.0,b1812,,2,423,0.491467123922894,0.0,0.491467123922894,1,2173.517436250598
-5.0,b3360,,1,423,0.491467123922894,0.0,0.491467123922894,1,2173.517436250598
-5.0,b3665,,1,22,0.491467123922894,0.49146712392292385,-2.986499936241671e-14,0,1.4112062984185219
-5.0,b3654,,3,22,0.491467123922894,0.4914671239229245,-3.0531133177191805e-14,0,1.4112062984185465
-5.0,b3714,,1,22,0.491467123922894,0.4914671239229245,-3.0531133177191805e-14,0,1.4112062984185465
-5.0,b0474,,13,428,0.491467123922894,1.3359018310583233e-14,0.4914671239228806,1,1944.0102240667975
-5.0,b0120,,1,26,0.491467123922894,0.4914671239229205,-2.653433028854124e-14,0,8.683438807363977
-5.0,b3806,,1,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b0030,,5,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b2393,,7,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b2964,,11,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b2406,,6,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b0411,,7,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b1992,,1,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b1709,,3,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b0158,,3,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b1711,,3,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b3966,,3,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b3005,,10,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b3006,,10,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b1252,,10,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b3397,,1,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b3034,,1,26,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.683438807367093
-5.0,b0469,,1,22,0.491467123922894,0.49146712392292946,-3.547162563677375e-14,0,8.68173133307991
-5.0,b2750,,1,425,0.491467123922894,5.459307241211881e-18,0.491467123922894,1,2176.128574260036
-5.0,b1131,,2,425,0.491467123922894,2.0824685662659842e-14,0.4914671239228732,1,2176.1285742599352
-5.0,b4177,,1,425,0.491467123922894,-2.0583447897220774e-15,0.49146712392289604,1,2176.1285742600357
-5.0,b0677,,1,22,0.491467123922894,0.4914671239229661,-7.210898544940392e-14,0,8.681731333078172
-5.0,b0110,,4,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b2817,,2,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b2435,,2,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b4169,,2,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b1107,,3,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b0433,,3,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b3619,,1,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b2937,,1,22,0.491467123922894,0.4914671239229397,-4.568567746332519e-14,0,8.681731333079314
-5.0,b3018,,7,425,0.491467123922894,3.7629093288581405e-16,0.4914671239228936,1,2176.128574260045
-5.0,b3958,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600253
-5.0,b0575,,2,22,0.491467123922894,0.4914671239229268,-3.2807090377673376e-14,0,8.681731333080112
-5.0,b0572,,2,22,0.491467123922894,0.49146712392292957,-3.558264793923627e-14,0,8.68173133307992
-5.0,b0573,,2,22,0.491467123922894,0.49146712392292957,-3.558264793923627e-14,0,8.68173133307992
-5.0,b0574,,2,22,0.491467123922894,0.49146712392292957,-3.558264793923627e-14,0,8.68173133307992
-5.0,b4006,,2,425,0.491467123922894,6.201016798070297e-15,0.49146712392288777,1,2176.128574260001
-5.0,b0522,,1,425,0.491467123922894,-3.418511538956108e-14,0.4914671239229282,1,2176.12857426017
-5.0,b0523,,1,425,0.491467123922894,4.613456702636101e-14,0.49146712392284786,1,2176.1285742598316
-5.0,b0727,,1,22,0.491467123922894,0.49146712392293096,-3.697042672001771e-14,0,8.681731333079837
-5.0,b0116,,3,263,0.491467123922894,0.49143638010914004,3.074381375395285e-05,0,8.68556656276102
-5.0,b0726,,1,22,0.491467123922894,0.49146712392295716,-6.317169010117141e-14,0,8.68173133307837
-5.0,b2587,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b1488,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b3542,,3,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b1486,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b1485,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b3543,,3,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b3541,,3,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b1484,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b3540,,3,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b3544,,3,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b1483,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b1487,,1,22,0.491467123922894,0.4914671239229289,-3.4916514124461173e-14,0,8.681731333079949
-5.0,b0092,,1,425,0.491467123922894,-5.64436399328721e-16,0.49146712392289454,1,2176.1285742600367
-5.0,b0381,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600235
-5.0,b1325,,1,22,0.491467123922894,0.49146712392292274,-2.8754776337791554e-14,0,8.681731333080384
-5.0,b1190,,1,425,0.491467123922894,3.7629093288581405e-16,0.4914671239228936,1,2176.128574260031
-5.0,b4053,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600303
-5.0,b2551,,6,426,0.491467123922894,0.4801770479361712,0.01129007598672277,0,25.49403166509684
-5.0,b0870,,4,22,0.491467123922894,0.49146712392292197,-2.7977620220553945e-14,0,8.681731333080373
-5.0,b2379,,1,25,0.491467123922894,0.49146712392289515,-1.1657341758564144e-15,0,9.412913590475487
-5.0,b2290,,1,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b2697,,1,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b3460,,5,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b3456,,5,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b3457,,5,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b3455,,5,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b3454,,5,25,0.491467123922894,0.49146712392292347,-2.9476421303797906e-14,0,9.412913590473748
-5.0,b4208,,5,291,0.491467123922894,0.49141037812208843,5.674580080555769e-05,0,9.42581346554626
-5.0,b0007,,2,29,0.491467123922894,0.4914671239229224,-2.842170943040401e-14,0,9.412939765697482
-5.0,b0356,,3,424,0.491467123922894,0.4841758838352464,0.007291240087647588,0,29.32954623449621
-5.0,b1478,,1,424,0.491467123922894,0.4841758838352428,0.007291240087651196,0,29.329546234494654
-5.0,b1385,,1,29,0.491467123922894,0.49146712392291864,-2.4646951146678475e-14,0,9.412939765697702
-5.0,b1300,,2,29,0.491467123922894,0.4914671239229204,-2.6423307986078726e-14,0,9.412939765697663
-5.0,b3588,,2,29,0.491467123922894,0.4914671239229204,-2.6423307986078726e-14,0,9.412939765697663
-5.0,b4084,,1,29,0.491467123922894,0.4914671239229204,-2.6423307986078726e-14,0,9.412939765697663
-5.0,b4090,,2,436,0.491467123922894,0.2984237360971812,0.1930433878257128,0,2965.3148697849692
-5.0,b0516,,1,29,0.491467123922894,0.4914671239229265,-3.2529534621517087e-14,0,9.412939765697228
-5.0,b0512,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b0511,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b4085,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b4087,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b4086,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b4088,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b0657,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b1677,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b1781,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3001,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b0207,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3012,,2,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3945,,4,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3091,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3416,,4,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3223,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b3222,,1,29,0.491467123922894,0.4914671239228413,5.268008251846368e-14,0,9.41293976570199
-5.0,b0774,,1,425,0.491467123922894,-1.734055917359942e-15,0.4914671239228957,1,2176.1285742597693
-5.0,b3833,,2,29,0.491467123922894,0.49146712392292424,-3.0253577421035516e-14,0,9.412939765697415
-5.0,b3994,,1,425,0.491467123922894,5.075371943161409e-16,0.4914671239228935,1,2176.1285742600435
-5.0,b1982,,1,29,0.491467123922894,0.4914671239229219,-2.7922109069322687e-14,0,9.412939765697532
-5.0,b0932,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0237,,3,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4260,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2523,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1640,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1263,,2,425,0.491467123922894,1.9166060911476276e-16,0.4914671239228938,1,2176.1285742600435
-5.0,b1264,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600257
-5.0,b0776,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600257
-5.0,b0049,,3,29,0.491467123922894,0.4914671239229201,-2.609024107869118e-14,0,9.41293976569756
-5.0,b4129,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0121,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3059,,7,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0968,,7,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0414,,2,425,0.491467123922894,-5.7174878620786735e-18,0.491467123922894,1,2176.128574260041
-5.0,b0062,,1,29,0.491467123922894,0.49146712392292763,-3.3639757646142243e-14,0,9.412939765697178
-5.0,b0153,,5,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0151,,5,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0152,,5,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2715,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3722,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1900,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4460,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1901,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2841,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1528,,3,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4115,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4117,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2938,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1605,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3960,,1,425,0.491467123922894,-3.5468100729172364e-17,0.49146712392289404,1,2176.128574260044
-5.0,b3172,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600176
-5.0,b1876,,1,29,0.491467123922894,0.49146712392292574,-3.175237850427948e-14,0,9.412939765697317
-5.0,b2310,,3,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0863,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0860,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2307,,4,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2308,,4,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0862,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2306,,4,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0864,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0861,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2923,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3433,,1,425,0.491467123922894,1.1262596486668197e-16,0.4914671239228939,1,2176.128574260041
-5.0,b4192,,1,29,0.491467123922894,0.4914671239229243,-3.0309088572266774e-14,0,9.412939765697336
-5.0,b4194,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4193,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4195,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1767,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0828,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2957,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0674,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3744,,1,332,0.491467123922894,0.49015778254082204,0.001309341382071949,0,9.42863505696891
-5.0,b0930,,1,29,0.491467123922894,0.4914671239229238,-2.980948821118545e-14,0,9.412939765697336
-5.0,b1453,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3502,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0131,,1,425,0.491467123922894,7.315674995282195e-17,0.49146712392289393,1,2176.128574260043
-5.0,b4245,,1,425,0.491467123922894,-9.70854363119367e-16,0.49146712392289493,1,2176.128574260036
-5.0,b4244,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600326
-5.0,b0002,,2,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600326
-5.0,b4024,,1,425,0.491467123922894,0.0,0.491467123922894,1,2176.12857426003
-5.0,b3940,,2,425,0.491467123922894,0.0,0.491467123922894,1,2176.1285742600116
-5.0,b2574,,4,425,0.491467123922894,-7.702458745787409e-13,0.49146712392366426,1,2176.1285742634827
-5.0,b4139,,1,29,0.491467123922894,0.4914671239229237,-2.969846590872294e-14,0,9.412939765697375
-5.0,b0928,,3,425,0.491467123922894,3.1190019999404316e-14,0.4914671239228628,1,2176.1285742599043
-5.0,b1866,,1,29,0.491467123922894,0.4914671239229349,-4.091171845743702e-14,0,9.412939765696903
-5.0,b0654,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0655,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0652,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b0653,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3528,,6,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4123,,9,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4138,,7,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b4077,,2,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b3503,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1064,,7,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1747,,1,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b1539,,4,29,0.491467123922894,0.49146712392293035,-3.6359804056473877e-14,0,9.41293976569696
-5.0,b2019,,1,425,0.491467123922894,4.3407992776550946e-17,0.49146712392289393,1,2176.1285742600458
-5.0,b3738,,1,439,0.491467123922894,0.3793955279856976,0.1120715959371964,0,237.08348622245677
-5.0,b3733,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3732,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3739,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3736,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3737,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3734,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3735,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b3731,,1,439,0.491467123922894,0.3793955279856978,0.11207159593719618,0,237.08348622245663
-5.0,b0312,,2,29,0.491467123922894,0.4914671239229267,-3.269606807521086e-14,0,9.412939765697258
-5.0,b0827,,4,425,0.491467123922894,-2.0701079017696666e-16,0.4914671239228942,1,2176.128574260027
