gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b0765,,3,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.44011818984
b2425,,5,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898484
b2422,,5,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b0764,,3,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189837
b2424,,5,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b2877,,1,4,0.46292764329859126,0.4629276432983194,2.718381075794696e-13,0,2.3223500883703564e-05
b0134,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189834
b0009,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898343
b2519,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189837
b1069,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898343
b0785,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b0826,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898384
b1008,,1,0,0.46292764329859126,0.46292764329832575,2.655098363391062e-13,0,0.0
b0529,,2,65,0.46292764329859126,0.462927643298317,2.742805982336449e-13,0,8.243986661098917
b3941,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898343
b1059,,2,0,0.46292764329859126,0.46292764329832276,2.685074385055941e-13,0,0.0
b3996,,1,0,0.46292764329859126,0.46292764329851066,8.060219158778636e-14,0,0.0
b2411,,1,0,0.46292764329859126,0.46292764329851066,8.060219158778636e-14,0,0.0
b1109,,3,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2284,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2288,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2280,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2282,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2277,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2287,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2276,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2278,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2286,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2283,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2279,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2285,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2281,,3,65,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,716.2303674367929
b2615,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189838
b3028,,3,0,0.46292764329859126,0.4629276432983261,2.6517676943171864e-13,0,0.0
b1740,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b1602,,2,0,0.46292764329859126,0.46292764329831826,2.73003841755326e-13,0,0.0
b1603,,2,0,0.46292764329859126,0.46292764329840674,1.8451906669270102e-13,0,0.0
b3962,,1,0,0.46292764329859126,0.46292764329840674,1.8451906669270102e-13,0,0.0
b0931,,1,0,0.46292764329859126,0.46292764329832564,2.656208586415687e-13,0,0.0
b1186,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0019,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2518,,8,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b0451,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898343
b2711,,1,4,0.46292764329859126,0.4629276432983407,2.5057733665789783e-13,0,2.322350088370463e-05
b2710,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3477,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3476,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3479,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3480,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3478,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4390,,1,0,0.46292764329859126,0.46292764329859254,-1.27675647831893e-15,0,0.0
b0639,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898374
b0751,,1,4,0.46292764329859126,0.46292764329830793,2.8332891588433995e-13,0,2.322350088370299e-05
b1768,,1,0,0.46292764329859126,0.46292764329833236,2.589040093425865e-13,0,0.0
b1991,,1,4,0.46292764329859126,0.4629276432983155,2.757793993168889e-13,0,4.262809695794402e-08
b0109,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b3367,,1,4,0.46292764329859126,0.4629276432983314,2.598476989135179e-13,0,2.3223500883704167e-05
b1223,,2,4,0.46292764329859126,0.46292764329833014,2.611244553918368e-13,0,4.26280969563869e-08
b2206,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2204,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2203,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2205,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2202,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1468,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1226,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1227,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1225,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1465,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1224,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1466,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1467,,2,0,0.46292764329859126,0.4629276432977034,8.878453527927377e-13,0,0.0
b1469,,1,0,0.46292764329859126,0.4629276432979327,6.585842982076429e-13,0,0.0
b2552,,2,0,0.46292764329859126,0.4629276432985856,5.662137425588298e-15,0,0.0
b4374,,3,4,0.46292764329859126,0.4629276432983207,2.7056135110115065e-13,0,4.2628096968272466e-08
b2291,,6,0,0.46292764329859126,0.46292764329833297,2.5829338667904267e-13,0,0.0
b2744,,14,0,0.46292764329859126,0.4629276432983329,2.5834889783027393e-13,0,0.0
b0480,,17,4,0.46292764329859126,0.46292764329833463,2.5662805214210493e-13,0,4.262809697012735e-08
b4161,,4,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0650,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4394,,3,0,0.46292764329859126,0.4629276432983166,2.7466917629226373e-13,0,0.0
b0980,,2,0,0.46292764329859126,0.4629276432986989,-1.0763612223740893e-13,0,0.0
b2781,,8,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2954,,3,0,0.46292764329859126,0.4629276432983254,2.6584290324649373e-13,0,0.0
b1759,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0160,,2,0,0.46292764329859126,0.46292764329833586,2.5540680681501726e-13,0,0.0
b3365,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3366,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4073,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4071,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4070,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4072,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2035,,3,0,0.46292764329859126,0.4629276432983238,2.674527266322002e-13,0,0.0
b2027,,3,0,0.46292764329859126,0.4629276432983238,2.674527266322002e-13,0,0.0
b2033,,1,0,0.46292764329859126,0.46292764329830977,2.8149704789370844e-13,0,0.0
b2037,,1,0,0.46292764329859126,0.4629276432983245,2.667865928174251e-13,0,0.0
b2034,,1,0,0.46292764329859126,0.4629276432983182,2.7305935290655725e-13,0,0.0
b2032,,1,0,0.46292764329859126,0.4629276432983202,2.7106095146223197e-13,0,0.0
b3114,,2,4,0.46292764329859126,0.4629276432982886,3.0264679651281767e-13,0,4.2628096919854183e-08
b0903,,2,4,0.46292764329859126,0.4629276432982886,3.0264679651281767e-13,0,4.2628096919854183e-08
b0902,,2,4,0.46292764329859126,0.4629276432982886,3.0264679651281767e-13,0,4.2628096919854183e-08
b2579,,2,4,0.46292764329859126,0.4629276432982886,3.0264679651281767e-13,0,4.2628096919854183e-08
b0273,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898343
b4254,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b3187,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189834
b0907,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189833
b0662,,1,0,0.46292764329859126,0.46292764329832486,2.663980147588063e-13,0,0.0
b1281,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b2907,,1,4,0.46292764329859126,0.46292764329833314,2.581268532253489e-13,0,2.322350088370425e-05
b0350,,1,0,0.46292764329859126,0.4629276432983216,2.696731726814505e-13,0,0.0
b3843,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b2311,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189837
b3835,,1,42,0.46292764329859126,0.46292764329833175,2.5951463200613034e-13,0,2.3312209823098966e-05
b2965,,1,4,0.46292764329859126,0.46292764329832714,2.6412205755832474e-13,0,4.2628096956991966e-08
b0693,,1,4,0.46292764329859126,0.46292764329832714,2.6412205755832474e-13,0,4.2628096956991966e-08
b3642,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898356
b2373,,1,0,0.46292764329859126,0.46292764329831687,2.7439162053610744e-13,0,0.0
b1387,,1,0,0.46292764329859126,0.46292764329833724,2.540190280342358e-13,0,0.0
b1394,,2,0,0.46292764329859126,0.4629276432983243,2.669531262711189e-13,0,0.0
b1014,,2,4,0.46292764329859126,0.46292764329833264,2.586264535864302e-13,0,4.26280969635424e-08
b0386,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b1391,,1,0,0.46292764329859126,0.462927643298321,2.7028379534499436e-13,0,0.0
b1390,,1,0,0.46292764329859126,0.4629276432983332,2.5807134207411764e-13,0,0.0
b1392,,1,0,0.46292764329859126,0.4629276432983332,2.5807134207411764e-13,0,0.0
b1388,,1,0,0.46292764329859126,0.4629276432983332,2.5807134207411764e-13,0,0.0
b1389,,1,0,0.46292764329859126,0.4629276432983332,2.5807134207411764e-13,0,0.0
b1398,,1,4,0.46292764329859126,0.46292764329833586,2.5540680681501726e-13,0,4.262809697518463e-08
b0133,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b1278,,30,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b0087,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898365
b2762,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189838
b1489,,2,8,0.46292764329859126,0.46292764329831987,2.713940183696195e-13,0,2.326612898066544e-05
b0114,,1,57,0.46292764329859126,0.462927643297803,7.882583474838611e-13,0,100.48030898637005
b0115,,1,57,0.46292764329859126,0.462927643297803,7.882583474838611e-13,0,100.48030898637005
b1638,,2,0,0.46292764329859126,0.46292764329833475,2.565170298396424e-13,0,0.0
b2564,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189835
b0052,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b0766,,2,0,0.46292764329859126,0.46292764329832725,2.6401103525586223e-13,0,0.0
b2320,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b3546,,2,0,0.46292764329859126,0.4629276432983274,2.6384450180216845e-13,0,0.0
b1723,,1,48,0.46292764329859126,0.4629276432985864,4.884981308350689e-15,0,41.195931364884885
b3916,,3,54,0.46292764329859126,0.4629276432983253,2.6595392554895625e-13,0,74.97914747558927
b3952,,1,4,0.46292764329859126,0.4629276432983363,2.549627176051672e-13,0,4.2628096975916515e-08
b3951,,1,4,0.46292764329859126,0.4629276432983363,2.549627176051672e-13,0,4.2628096975916515e-08
b3176,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898365
b2913,,1,69,0.46292764329859126,0.46292764329831526,2.760014439218139e-13,0,28.560486731426096
b4025,,1,69,0.46292764329859126,0.46292764329832575,2.655098363391062e-13,0,73.88846714014797
b2926,,1,78,0.46292764329859126,0.4629276432983339,2.573496971081113e-13,0,1086.356238362909
b0767,,1,51,0.46292764329859126,0.4629276432983182,2.7305935290655725e-13,0,31.90601490274704
b3385,,1,0,0.46292764329859126,0.4629276432982438,3.4744429555644274e-13,0,0.0
b3612,,1,77,0.46292764329859126,0.46292764329833075,2.60513832728293e-13,0,554.6201561301484
b0755,,1,77,0.46292764329859126,0.46292764329833075,2.60513832728293e-13,0,554.6201561301484
b4395,,1,77,0.46292764329859126,0.46292764329833075,2.60513832728293e-13,0,554.6201561301484
b0688,,1,0,0.46292764329859126,0.4629276432983216,2.696731726814505e-13,0,0.0
b2690,,1,0,0.46292764329859126,0.4629276432983216,2.696731726814505e-13,0,0.0
b0418,,14,0,0.46292764329859126,0.46292764329833624,2.5501822875639846e-13,0,0.0
b1912,,7,4,0.46292764329859126,0.4629276432983276,2.636779683484747e-13,0,4.262809696756422e-08
b2199,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2200,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2197,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2198,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2201,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1713,,1,0,0.46292764329859126,0.4629276432983238,2.674527266322002e-13,0,0.0
b1714,,1,0,0.46292764329859126,0.4629276432983238,2.674527266322002e-13,0,0.0
b1473,,3,4,0.46292764329859126,0.46292764329833636,2.5490720645393594e-13,0,4.2628096972475735e-08
b0576,,2,0,0.46292764329859126,0.46292764329833525,2.560174294785611e-13,0,0.0
b3493,,1,46,0.46292764329859126,0.4629276432983277,2.6356694604601216e-13,0,0.6715392118313306
b2987,,1,46,0.46292764329859126,0.4629276432983277,2.6356694604601216e-13,0,0.6715392118313306
b3725,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3726,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3727,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3728,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3821,,42,0,0.46292764329859126,0.46292764329831587,2.753908212582701e-13,0,0.0
b2048,,1,4,0.46292764329859126,0.46292764329832803,2.632338791386246e-13,0,4.2628096958634376e-08
b3412,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189837
b3974,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189837
b3258,,1,4,0.46292764329859126,0.4629276432983257,2.6556534749033744e-13,0,2.322350088370388e-05
b1010,,1,0,0.46292764329859126,0.46292764329833175,2.5951463200613034e-13,0,0.0
b1378,,1,51,0.46292764329859126,0.4629276432983258,2.6545432518787493e-13,0,0.012950441547220505
b0871,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b4226,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b2502,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1015,,2,0,0.46292764329859126,0.46292764329831465,2.7661206658535775e-13,0,0.0
b0369,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898334
b3956,,1,47,0.46292764329859126,0.4629276432983299,2.6134649999676185e-13,0,28.11000660842385
b3639,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898384
b3403,,1,0,0.46292764329859126,0.4629276432983362,2.550737399076297e-13,0,0.0
b2920,,1,0,0.46292764329859126,0.46292764329834046,2.5079938126282286e-13,0,0.0
b2501,,2,46,0.46292764329859126,0.4629276432983449,2.4635848916432224e-13,0,9.961695450328918
b4383,,2,7,0.46292764329859126,0.4629276432983298,2.6145752229922437e-13,0,6.794451417988726e-07
b3380,,1,7,0.46292764329859126,0.4629276432983271,2.64177568709556e-13,0,6.794451419811181e-07
b3850,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898324
b2536,,1,8,0.46292764329859126,0.46292764329832453,2.6673108166619386e-13,0,2.326612898067588e-05
b1702,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0383,,1,0,0.46292764329859126,0.4629276432985939,-2.6645352591003757e-15,0,0.0
b4005,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b2499,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b2026,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b2476,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898374
b2557,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b2024,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b0194,,1,0,0.46292764329859126,0.4629276432983208,2.7045032879868813e-13,0,0.0
b1207,,1,9,0.46292764329859126,0.46292764329833713,2.5413005033669833e-13,0,0.9325217969983928
b0908,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898334
b4160,,7,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189835
b4388,,1,69,0.46292764329859126,0.4629276432983227,2.6856294965682537e-13,0,28.560486731435127
b2585,,7,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189835
b2297,,2,4,0.46292764329859126,0.46292764329832187,2.6939561692529423e-13,0,2.322350088370369e-05
b2458,,1,0,0.46292764329859126,0.4629276432983121,2.791655795419956e-13,0,0.0
b3634,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189837
b0692,,2,4,0.46292764329859126,0.462927643298324,2.6728619317850644e-13,0,2.3223500883703794e-05
b3073,,1,0,0.46292764329859126,0.4629276432983202,2.7106095146223197e-13,0,0.0
b0854,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1123,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0856,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1442,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0857,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b0855,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1124,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1443,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1440,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1126,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1125,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1441,,2,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1296,,1,0,0.46292764329859126,0.4629276432983137,2.7755575615628914e-13,0,0.0
b2407,,5,0,0.46292764329859126,0.46292764329831515,2.7611246622427643e-13,0,0.0
b1636,,1,0,0.46292764329859126,0.462927643298594,-2.7200464103316335e-15,0,0.0
b3826,,1,4,0.46292764329859126,0.4629276432983199,2.7133850721838826e-13,0,4.262809695042146e-08
b1854,,1,4,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,4.262809695879207e-08
b1676,,1,4,0.46292764329859126,0.4629276432983231,2.6817437159820656e-13,0,4.262809695879207e-08
b3831,,1,0,0.46292764329859126,0.4629276432983259,2.653433028854124e-13,0,0.0
b1007,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b1012,,1,0,0.46292764329859126,0.46292764329859126,0.0,0,0.0
b3029,,2,0,0.46292764329859126,0.4629276432983417,2.495781359357352e-13,0,0.0
b1692,,2,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898365
b0750,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898365
b4094,,1,4,0.46292764329859126,0.46292764329832087,2.703948176474569e-13,0,2.322350088370364e-05
b1662,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898347
b0415,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189835
b3752,,1,0,0.46292764329859126,0.46292764329832725,2.6401103525586223e-13,0,0.0
b0063,,3,0,0.46292764329859126,0.4629276432983243,2.669531262711189e-13,0,0.0
b4198,,1,0,0.46292764329859126,0.46292764329833136,2.5990321006474915e-13,0,0.0
b3583,,1,0,0.46292764329859126,0.46292764329833136,2.5990321006474915e-13,0,0.0
b0061,,1,0,0.46292764329859126,0.46292764329833136,2.5990321006474915e-13,0,0.0
b3629,,1,0,0.46292764329859126,0.46292764329899616,-4.048983370807946e-13,0,0.0
b2687,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189836
b3748,,1,0,0.46292764329859126,0.4629276432983206,2.7067237340361316e-13,0,0.0
b3749,,1,0,0.46292764329859126,0.4629276432979188,6.724620860154573e-13,0,0.0
b3751,,1,0,0.46292764329859126,0.4629276432979188,6.724620860154573e-13,0,0.0
b3750,,1,0,0.46292764329859126,0.4629276432979188,6.724620860154573e-13,0,0.0
b3904,,1,0,0.46292764329859126,0.4629276432985823,8.93729534823251e-15,0,0.0
b3902,,1,0,0.46292764329859126,0.46292764329774766,8.436029652614252e-13,0,0.0
b2234,,4,0,0.46292764329859126,0.46292764329831737,2.738920201750261e-13,0,0.0
b2235,,4,0,0.46292764329859126,0.46292764329831737,2.738920201750261e-13,0,0.0
b2676,,4,0,0.46292764329859126,0.4629276432983435,2.477462679451037e-13,0,0.0
b2675,,4,0,0.46292764329859126,0.4629276432983435,2.477462679451037e-13,0,0.0
b4238,,4,61,0.46292764329859126,0.46292764329832,2.71282996067157e-13,0,0.014973043926161441
b4237,,4,61,0.46292764329859126,0.46292764329832,2.71282996067157e-13,0,0.014973043926161441
b3386,,1,50,0.46292764329859126,0.46292764329832753,2.6373347949970594e-13,0,14.000780007346583
b4301,,1,50,0.46292764329859126,0.46292764329832753,2.6373347949970594e-13,0,14.000780007346583
b2914,,1,426,0.46292764329859126,0.33443824529626753,0.12848939800232373,0,1074.3180860963598
b0638,,1,0,0.46292764329859126,0.46292764329832337,2.6789681584205027e-13,0,0.0
b1683,,6,0,0.46292764329859126,0.46292764329832475,2.6650903706126883e-13,0,0.0
b1679,,4,0,0.46292764329859126,0.46292764329832126,2.7000623958883807e-13,0,0.0
b1680,,4,0,0.46292764329859126,0.46292764329832126,2.7000623958883807e-13,0,0.0
b1682,,6,0,0.46292764329859126,0.46292764329832475,2.6650903706126883e-13,0,0.0
b1681,,6,0,0.46292764329859126,0.46292764329832475,2.6650903706126883e-13,0,0.0
b1684,,2,0,0.46292764329859126,0.46292764329833574,2.555178291174798e-13,0,0.0
b0222,,1,4,0.46292764329859126,0.4629276432983242,2.670641485735814e-13,0,4.262809696601119e-08
b1745,,1,0,0.46292764329859126,0.46292764329833236,2.589040093425865e-13,0,0.0
b2751,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.440118189838
b2752,,1,422,0.46292764329859126,0.0,0.46292764329859126,1,3312.4401181898365
