gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b0870,5,84,0.13410915918519312,0.13410770936115965,1.449824033467051e-06,0,0.13520448491688158
b2551,6,353,0.13410915918519312,0.13196498029549394,0.002144178889699172,0,1.5165568442450743
b3368,3,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374445
b2436,1,8,0.13410915918519312,0.13410915918519775,-4.6351811278100286e-15,0,0.13520896610600147
b3500,1,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b0945,2,0,0.13410915918519312,0.1341091591852338,-4.068967385251199e-14,0,0.0
b4467,3,0,0.13410915918519312,0.13410915918519747,-4.3576253716537394e-15,0,0.0
b2979,3,0,0.13410915918519312,0.13410915918519747,-4.3576253716537394e-15,0,0.0
b4468,3,0,0.13410915918519312,0.13410915918519747,-4.3576253716537394e-15,0,0.0
b3916,3,372,0.13410915918519312,0.13164961551514556,0.0024595436700475537,0,10.437706065355183
b1260,3,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.430870637445
b1261,3,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374438
b3426,1,8,0.13410915918519312,0.13410915918519528,-2.1649348980190553e-15,0,0.13520896610555516
b2243,3,8,0.13410915918519312,0.13410915918519772,-4.6074255521944e-15,0,0.0029278481176451213
b2242,3,8,0.13410915918519312,0.13410915918519772,-4.6074255521944e-15,0,0.0029278481176451213
b2241,3,8,0.13410915918519312,0.13410915918519772,-4.6074255521944e-15,0,0.0029278481176451213
b3770,5,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374457
b4054,4,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374436
b3281,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.430870637445
b1692,3,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374452
b0243,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b1613,1,8,0.13410915918519312,0.1341091591851966,-3.497202527569243e-15,0,0.1352089661060087
b0414,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374445
b3041,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b0025,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374477
b0446,4,10,0.13410915918519312,0.13410915918519672,-3.608224830031759e-15,0,0.13070747450524045
b3812,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374468
b0844,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374452
b1662,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374445
b0421,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.430870637445
b3804,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374447
b3997,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374443
b4382,2,12,0.13410915918519312,0.13410915918519445,-1.3322676295501878e-15,0,0.16521153836029717
b0126,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374445
b0339,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374443
b4006,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.430870637444
b2508,1,324,0.13410915918519312,0.13344661598057894,0.0006625432046141744,0,0.19941286612146075
b3846,19,415,0.13410915918519312,0.13039414861087945,0.0037150105743136708,0,1.2861728754191697
b2341,16,415,0.13410915918519312,0.13039414861087573,0.00371501057431739,0,1.2861728754502075
b2400,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374447
b3993,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b2066,4,12,0.13410915918519312,0.13410915918519922,-6.106226635438361e-15,0,0.16521153836057348
b0238,3,0,0.13410915918519312,0.13410915918519675,-3.635980405647388e-15,0,0.0
b0125,2,0,0.13410915918519312,0.1341091591851898,3.3029134982598407e-15,0,0.0
b2518,8,6,0.13410915918519312,0.13410915918518462,8.493206138382448e-15,0,7.388270776253092e-05
b0474,13,75,0.13410915918519312,0.13410762758066805,1.5316045250679533e-06,0,0.6194243530933464
b1062,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374468
b1281,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374452
b0720,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b1136,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374463
b0351,1,407,0.13410915918519312,0.11800801125389823,0.016101147931294885,0,617.8820729635619
b1241,3,405,0.13410915918519312,0.11800809250598082,0.016101066679212295,0,617.837427682093
b4069,2,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b4226,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b2502,2,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374457
b2744,14,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374434
b3403,1,12,0.13410915918519312,0.13410915918516245,3.066991105526995e-14,0,0.16521153835833033
b1479,1,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b1190,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374468
b4053,1,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b2379,1,11,0.13410915918519312,0.13410915918519514,-2.0261570199409107e-15,0,0.05239492334318277
b2290,1,9,0.13410915918519312,0.1341091591851938,-6.938893903907228e-16,0,0.01834021081936661
b3564,2,6,0.13410915918519312,0.1341091591851963,-3.191891195797325e-15,0,7.388270778827395e-05
b0063,3,0,0.13410915918519312,0.1341091591852024,-9.270362255620057e-15,0,0.0
b3752,1,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b3926,1,8,0.13410915918519312,0.1341091591852036,-1.049160758270773e-14,0,0.0029278481175204897
b4383,2,76,0.13410915918519312,0.1341076275806599,1.5316045332280925e-06,0,0.17041218117486254
b0928,4,409,0.13410915918519312,0.0,0.13410915918519312,1,1911.4308706374454
b3925,1,10,0.13410915918519312,0.1341091591852019,-8.770761894538737e-15,0,0.17039447365439336
b2930,1,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b4232,1,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b3697,6,6,0.13410915918519312,0.13410915918519825,-5.134781488891349e-15,0,0.003535409102017463
b3430,1,0,0.13410915918519312,0.13410915918519312,0.0,0,0.0
b1676,1,6,0.13410915918519312,0.13410915918517974,1.3378187446733136e-14,0,7.388270775104806e-05
b1854,5,10,0.13410915918519312,0.13410915918519614,-3.0253577421035516e-15,0,0.17039447365395194
