gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,solve_src
b2097,1,13,0.0796779070803472,0.0796779070803521,-4.884981308350689e-15,0,201.2877299730108,pfba
b2925,2,322,0.0796779070803472,0.0785756786316658,0.0011022284486813,0,202.1491598304317,pfba
b0963,1,10,0.0796779070803472,0.0796779070803146,3.2612801348363973e-14,0,200.0120469572448,pfba
b1702,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b4025,1,410,0.0796779070803472,0.060167690705333,0.0195102163750142,0,773.7608258158937,pfba
b2926,1,411,0.0796779070803472,0.0,0.0796779070803472,1,26861.182837701213,infeasible
b1850,2,10,0.0796779070803472,0.0796779070803461,1.096345236817342e-15,0,200.0248496491093,pfba
b0767,1,321,0.0796779070803472,0.0787849469811555,0.0008929600991916,0,200.81471075242064,pfba
b3386,1,319,0.0796779070803472,0.0790870101435529,0.0005908969367943,0,200.37031022926453,pfba
b2464,1,12,0.0796779070803472,0.0796779070803459,1.27675647831893e-15,0,200.0141099906677,pfba
b0008,1,12,0.0796779070803472,0.0796779070803459,1.27675647831893e-15,0,200.0141099906677,pfba
b2465,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018197,pfba
b2935,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018252,pfba
b0678,1,10,0.0796779070803472,0.0796779708835108,-6.380316364129612e-08,0,200.012047172916,pfba
b1478,2,10,0.0796779070803472,0.0796779070803365,1.0699774399824946e-14,0,200.01359920787328,pfba
b3011,3,10,0.0796779070803472,0.0796779070803392,7.965850201685498e-15,0,200.01359920787328,pfba
b3003,1,10,0.0796779070803472,0.0796779070803153,3.1849523018934185e-14,0,200.0135992078732,pfba
b4269,2,10,0.0796779070803472,0.0796779070803538,-6.5780714209040525e-15,0,200.01359920787328,pfba
b0493,1,10,0.0796779070803472,0.0796779070803153,3.1849523018934185e-14,0,200.0135992078732,pfba
b3588,2,10,0.0796779070803472,0.0796779070803538,-6.5780714209040525e-15,0,200.01359920787328,pfba
b3903,2,8,0.0796779070803472,0.0796779070803367,1.0449974219284286e-14,0,200.0068894274603,pfba
b3996,1,10,0.0796779070803472,0.079677970883504,-6.380315678566896e-08,0,200.012047172916,pfba
b2411,1,10,0.0796779070803472,0.079677970883504,-6.380315678566896e-08,0,200.012047172916,pfba
b0639,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018122,pfba
b4390,1,12,0.0796779070803472,0.0796779070803351,1.211530875622202e-14,0,200.0112673232852,pfba
b2103,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055017982,pfba
b2418,4,12,0.0796779070803472,0.0796779070803466,6.106226635438361e-16,0,200.01126732328524,pfba
b3831,1,10,0.0796779070803472,0.0796779070803692,-2.2010171463193728e-14,0,200.01359920787328,pfba
b4384,7,53,0.0796779070803472,0.0796774798239376,4.272564095714193e-07,0,200.0120482146212,pfba
b3073,1,12,0.0796779070803472,0.0796779070803237,2.3522850334245504e-14,0,200.01149423367923,pfba
b3008,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018298,pfba
b3708,3,272,0.0796779070803472,0.0796328236413561,4.508343899109479e-05,0,200.01488061753253,pfba
b1134,3,10,0.0796779070803472,0.0796779070803459,1.2628786905111156e-15,0,200.0135992078733,pfba
b3614,3,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b3642,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018181,pfba
b0415,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018,pfba
b3771,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018104,pfba
b3885,1,10,0.0796779070803472,0.0796779708835047,-6.380315749343612e-08,0,200.00635047343096,pfba
b2293,8,10,0.0796779070803472,0.0796779070803432,4.038436252074007e-15,0,200.01204695724488,pfba
b3114,2,12,0.0796779070803472,0.0796779708835037,-6.380315653586878e-08,0,200.01149410595644,pfba
b3951,1,14,0.0796779070803472,0.0796779708835007,-6.380315352438881e-08,0,200.01176433439147,pfba
b3952,1,14,0.0796779070803472,0.0796779708835007,-6.380315352438881e-08,0,200.01176433439147,pfba
b0902,2,12,0.0796779070803472,0.0796779708835037,-6.380315653586878e-08,0,200.01149410595644,pfba
b0903,2,12,0.0796779070803472,0.0796779708835037,-6.380315653586878e-08,0,200.01149410595644,pfba
b2579,2,12,0.0796779070803472,0.0796779708835037,-6.380315653586878e-08,0,200.01149410595644,pfba
b4154,2,10,0.0796779070803472,0.0796779070803201,2.7103319588661634e-14,0,200.0120469572448,pfba
b4151,2,10,0.0796779070803472,0.0796779070803201,2.7103319588661634e-14,0,200.0120469572448,pfba
b4153,2,10,0.0796779070803472,0.0796779070803201,2.7103319588661634e-14,0,200.0120469572448,pfba
b4152,2,10,0.0796779070803472,0.0796779070803201,2.7103319588661634e-14,0,200.0120469572448,pfba
b0871,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b2458,1,411,0.0796779070803472,0.0,0.0796779070803472,1,26861.182837701213,infeasible
b2297,2,411,0.0796779070803472,0.0,0.0796779070803472,1,26861.182837701213,infeasible
b3115,2,411,0.0796779070803472,0.0,0.0796779070803472,1,26861.182837701213,infeasible
b2296,1,411,0.0796779070803472,0.0,0.0796779070803472,1,26861.182837701213,infeasible
b1849,2,411,0.0796779070803472,0.0,0.0796779070803472,1,26861.182837701213,infeasible
b3633,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018078,pfba
b0174,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018368,pfba
b0524,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018596,pfba
b0182,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550174,pfba
b0915,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055017663,pfba
b0099,3,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550182165,pfba
b2781,8,12,0.0796779070803472,0.0796779070803381,9.089951014118468e-15,0,200.01126732328487,pfba
b0160,2,12,0.0796779070803472,0.0796779070803423,4.857225732735061e-15,0,200.0114942336793,pfba
b1800,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018304,pfba
b0073,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018216,pfba
b0523,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018236,pfba
b1131,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018184,pfba
b2407,5,12,0.0796779070803472,0.0796779070803346,1.2628786905111156e-14,0,200.01149423367923,pfba
b2234,4,10,0.0796779070803472,0.0796779070803351,1.2087553180606392e-14,0,200.01359920787348,pfba
b2235,4,10,0.0796779070803472,0.0796779070803351,1.2087553180606392e-14,0,200.01359920787348,pfba
b3781,10,15,0.0796779070803472,0.0796779708835081,-6.38031609490053e-08,0,200.01399132072305,pfba
b2582,10,15,0.0796779070803472,0.0796779708835081,-6.38031609490053e-08,0,200.01399132072305,pfba
b2827,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550180767,pfba
b1238,2,10,0.0796779070803472,0.0796779070803354,1.1754486273218843e-14,0,200.012046957245,pfba
b3639,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018146,pfba
b1232,1,10,0.0796779070803472,0.0796779070803055,4.168887457467464e-14,0,200.00635033440136,pfba
b1851,1,8,0.0796779070803472,0.0796779070803418,5.4262150328554526e-15,0,200.00688942746007,pfba
b1693,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018137,pfba
b4146,1,10,0.0796779070803472,0.0796779070803358,1.1352030426792226e-14,0,200.0120469572449,pfba
b1109,3,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b1004,3,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b0046,3,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b3713,3,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b3236,1,371,0.0796779070803472,0.076746636361804,0.0029312707185431,0,200.9090873476344,pfba
b4122,2,428,0.0796779070803472,0.0737574489848932,0.005920458095454,0,217.79963355166092,pfba
b1611,1,424,0.0796779070803472,0.0737573834309894,0.0059205236493578,0,217.8145635196158,pfba
b1612,1,424,0.0796779070803472,0.0737573834309894,0.0059205236493578,0,217.8145635196158,pfba
b1638,2,12,0.0796779070803472,0.0796779070803349,1.2254086634300164e-14,0,200.0114942336793,pfba
b0907,3,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018214,pfba
b1210,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550181233,pfba
b3429,1,8,0.0796779070803472,0.079677907080366,-1.8818280267396403e-14,0,200.0000260796501,pfba
b3417,5,10,0.0796779070803472,0.0796779070803209,2.6256774532384952e-14,0,200.0135992078732,pfba
b3428,2,12,0.0796779070803472,0.0796779070803399,7.285838599102591e-15,0,200.0114942336793,pfba
b0428,1,12,0.0796779070803472,0.0796779070803137,3.35009797680641e-14,0,200.0114942336792,pfba
b0120,1,10,0.0796779070803472,0.0796779070803331,1.4099832412739488e-14,0,200.0135992078733,pfba
b2937,1,10,0.0796779070803472,0.0796779070803316,1.5584755708175635e-14,0,200.0120469572448,pfba
b4117,1,10,0.0796779070803472,0.0796779070803207,2.6506574712925606e-14,0,200.0135992078729,pfba
b3172,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018166,pfba
b3958,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550182927,pfba
b0121,2,12,0.0796779070803472,0.0796779070803322,1.5001888620247428e-14,0,200.01126732328515,pfba
b0154,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550182336,pfba
b0918,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018098,pfba
b4322,1,12,0.0796779070803472,0.0796779708834737,-6.380312650433595e-08,0,200.0141097575287,pfba
b3091,1,10,0.0796779070803472,0.0796779070803424,4.801714581503802e-15,0,200.0135992078733,pfba
b3092,2,12,0.0796779070803472,0.079677907080333,1.4238610290817633e-14,0,200.0114942336793,pfba
b3176,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018144,pfba
b3730,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018165,pfba
b3189,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018056,pfba
b3967,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018344,pfba
b3786,1,10,0.0796779070803472,0.0796779070803409,6.2450045135165055e-15,0,200.00635033440125,pfba
b2323,13,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018263,pfba
b2232,2,12,0.0796779070803472,0.0796779708835061,-6.380315886733713e-08,0,200.0112675291317,pfba
b0593,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b0142,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055017583,pfba
b3634,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550185553,pfba
b0394,1,10,0.0796779070803472,0.0796779070803451,2.05391259555654e-15,0,200.0248496491089,pfba
b0173,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018073,pfba
b3843,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055019617,pfba
b0477,2,12,0.0796779070803472,0.0796779070802944,5.2763349245310565e-14,0,200.01126732328527,pfba
b1302,3,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550182216,pfba
b2662,3,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018101,pfba
b1525,2,8,0.0796779070803472,0.0796779070803236,2.360611706109239e-14,0,200.0068894274603,pfba
b4139,1,10,0.0796779070803472,0.0796779070803294,1.7805201757425948e-14,0,200.0135992078734,pfba
b3117,2,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018056,pfba
b2797,1,10,0.0796779070803472,0.0796779070803391,8.062994716340201e-15,0,200.012046957245,pfba
b1814,1,10,0.0796779070803472,0.0796779708835103,-6.380316314169576e-08,0,200.013598987808,pfba
b4471,1,10,0.0796779070803472,0.0796779708835103,-6.380316314169576e-08,0,200.013598987808,pfba
b3616,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b3589,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b3774,3,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018194,pfba
b0185,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018156,pfba
b3256,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018229,pfba
b3255,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055017978,pfba
b2316,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550180767,pfba
b2615,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018033,pfba
b2265,1,12,0.0796779070803472,0.0796779708835056,-6.380315838161454e-08,0,200.0112675291318,pfba
b2261,1,10,0.0796779070803472,0.0796779708835017,-6.380315455134511e-08,0,200.0135989878077,pfba
b0596,1,10,0.0796779070803472,0.0796779708834986,-6.380315135945391e-08,0,200.01359898780785,pfba
b0595,1,10,0.0796779070803472,0.0796779708834986,-6.380315135945391e-08,0,200.01359898780785,pfba
b4198,1,12,0.0796779070803472,0.0796779070803479,-7.494005416219809e-16,0,200.0141099906677,pfba
b0061,1,12,0.0796779070803472,0.0796779070803479,-7.494005416219809e-16,0,200.0141099906677,pfba
b3583,1,12,0.0796779070803472,0.0796779070803479,-7.494005416219809e-16,0,200.0141099906677,pfba
b4374,3,10,0.0796779070803472,0.0796779070803199,2.7269853042355408e-14,0,200.01359920787323,pfba
b0675,7,12,0.0796779070803472,0.0796779070803363,1.0935696792557792e-14,0,200.0114942336793,pfba
b2291,6,12,0.0796779070803472,0.0796779070803283,1.8859913630819847e-14,0,200.0114942336793,pfba
b2361,8,10,0.0796779070803472,0.0796779070803431,4.08006961549745e-15,0,200.01204695724488,pfba
b1651,1,12,0.0796779070803472,0.0796779070803407,6.536438057480609e-15,0,200.0114942336793,pfba
b0766,2,10,0.0796779070803472,0.0796779070803345,1.2642664692918972e-14,0,200.0135992078733,pfba
b3826,6,10,0.0796779070803472,0.0796779070803271,2.0136670109138777e-14,0,200.0135992078732,pfba
b0758,1,12,0.0796779070803472,0.0796779708834894,-6.380314224174732e-08,0,200.0114941059564,pfba
b0420,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055017805,pfba
b1208,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550185405,pfba
b2746,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018285,pfba
b3526,1,12,0.0796779070803472,0.0796779070805242,-1.770250612764812e-13,0,200.0112673232844,pfba
b3565,2,10,0.0796779070803472,0.0796779708835135,-6.380316626419802e-08,0,200.012047172916,pfba
b2048,1,10,0.0796779070803472,0.0796779070803313,1.5903944827755367e-14,0,200.01359920787323,pfba
b4015,1,10,0.0796779070803472,0.0796779070803408,6.383782391594651e-15,0,200.0135992078732,pfba
b0116,3,409,0.0796779070803472,0.0,0.0796779070803472,1,2681.4498803561223,pfba
b2903,1,256,0.0796779070803472,0.0796521044591754,2.5802621171744367e-05,0,200.01196803298072,pfba
b2904,1,252,0.0796779070803472,0.0796521044591845,2.5802621162723804e-05,0,200.00892650881616,pfba
b2905,1,252,0.0796779070803472,0.0796521044591845,2.5802621162723804e-05,0,200.00892650881616,pfba
b0261,2,10,0.0796779070803472,0.0796779070803428,4.343747583845925e-15,0,200.0135992078732,pfba
b0759,1,12,0.0796779070803472,0.0796779708834938,-6.380314664100606e-08,0,200.01149410595644,pfba
b0344,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b4239,1,10,0.0796779070803472,0.0796779070803417,5.467848396278896e-15,0,200.01359920787328,pfba
b3956,1,315,0.0796779070803472,0.0792108951219713,0.0004670119583759,0,200.7975463044665,pfba
b0822,7,10,0.0796779070803472,0.0796779708835044,-6.380315725751373e-08,0,200.012047172916,pfba
b2540,2,10,0.0796779070803472,0.079677970883509,-6.380316180942813e-08,0,200.01359898780785,pfba
b2542,2,10,0.0796779070803472,0.079677970883509,-6.380316180942813e-08,0,200.01359898780785,pfba
b2539,2,10,0.0796779070803472,0.079677970883509,-6.380316180942813e-08,0,200.01359898780785,pfba
b2538,2,10,0.0796779070803472,0.079677970883509,-6.380316180942813e-08,0,200.01359898780785,pfba
b2541,2,12,0.0796779070803472,0.079677970883516,-6.380316884546655e-08,0,200.0141097575288,pfba
b0616,1,12,0.0796779070803472,0.0796779070803405,6.661338147750939e-15,0,200.01149423367937,pfba
b0617,1,12,0.0796779070803472,0.0796779070803405,6.661338147750939e-15,0,200.01149423367937,pfba
b0614,1,12,0.0796779070803472,0.0796779070803405,6.661338147750939e-15,0,200.01149423367937,pfba
b0615,1,12,0.0796779070803472,0.0796779070803405,6.661338147750939e-15,0,200.01149423367937,pfba
b2052,2,10,0.0796779070803472,0.0796779070803281,1.9137469386976136e-14,0,200.01359920787328,pfba
b1636,1,10,0.0796779070803472,0.0796779070803133,3.391731340229853e-14,0,200.01359920787328,pfba
b1277,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.2998055018367,pfba
b2751,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550183353,pfba
b2752,1,409,0.0796779070803472,0.0,0.0796779070803472,1,465.29980550182063,pfba
b2799,1,12,0.0796779070803472,0.0796779070803411,6.078471059822732e-15,0,200.0112673232853,pfba
b3902,1,10,0.0796779070803472,0.0796779070803272,2.0011770018868447e-14,0,200.01359920787328,pfba
b2705,1,10,0.0796779070803472,0.0796779070803437,3.524958103184872e-15,0,200.0135992078733,pfba
b2091,1,12,0.0796779070803472,0.0796779070803458,1.429412144204889e-15,0,200.01149423367923,pfba
b3137,1,10,0.0796779070803472,0.0796779708835049,-6.380315770160294e-08,0,200.013598987808,pfba
b3132,1,10,0.0796779070803472,0.0796779708835049,-6.380315770160294e-08,0,200.013598987808,pfba
b2096,1,10,0.0796779070803472,0.0796779708835049,-6.380315770160294e-08,0,200.013598987808,pfba
b2095,1,10,0.0796779070803472,0.0796779708835049,-6.380315770160294e-08,0,200.013598987808,pfba
b4323,1,10,0.0796779070803472,0.0796779070803138,3.337607967779377e-14,0,200.01359920787328,pfba
b1521,1,10,0.0796779070803472,0.0796779070803352,1.201816424156732e-14,0,200.0135992078732,pfba
b3385,1,10,0.0796779070803472,0.079677907080337,1.021405182655144e-14,0,200.0135992078733,pfba
b0507,1,10,0.0796779070803472,0.0796779070803504,-3.219646771412954e-15,0,200.01359920787328,pfba
b3061,1,10,0.0796779070803472,0.0796779070803367,1.0519363158323358e-14,0,200.01359920787328,pfba
b3062,1,10,0.0796779070803472,0.0796779070803367,1.0519363158323358e-14,0,200.01359920787328,pfba
