gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b2943,2,10,0.9497821637643239,0.9497821637643116,1.2323475573339238e-14,0,49.41965463196991
b2663,1,12,0.9497821637643239,0.9497821637643018,2.2093438190040615e-14,0,70.40961934194297
b1918,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1917,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1920,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2704,2,12,0.9497821637643239,0.949782163764285,3.885780586188048e-14,0,70.40961934232816
b2702,2,12,0.9497821637643239,0.949782163764285,3.885780586188048e-14,0,70.40961934232816
b2703,2,12,0.9497821637643239,0.949782163764285,3.885780586188048e-14,0,70.40961934232816
b1197,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4515,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0733,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0734,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0979,2,8,0.9497821637643239,0.9497821637643005,2.3425705819590803e-14,0,40.26507369223326
b0978,2,8,0.9497821637643239,0.9497821637643005,2.3425705819590803e-14,0,40.26507369223326
b3734,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3735,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3736,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3737,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3731,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3732,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3733,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3738,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b3739,1,455,0.9497821637643239,0.34129187421584145,0.6084902895484825,0,17337.656818870724
b4067,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3714,1,8,0.9497821637643239,0.949782163764315,8.881784197001252e-15,0,0.21521021618818398
b3654,3,8,0.9497821637643239,0.949782163764315,8.881784197001252e-15,0,0.21521021618818398
b3664,1,8,0.9497821637643239,0.949782163764315,8.881784197001252e-15,0,0.21521021618818398
b4088,2,10,0.9497821637643239,0.9497821637643106,1.3322676295501878e-14,0,58.83037857756868
b4087,2,10,0.9497821637643239,0.9497821637643106,1.3322676295501878e-14,0,58.83037857756868
b4086,2,10,0.9497821637643239,0.9497821637643106,1.3322676295501878e-14,0,58.83037857756868
b0511,1,8,0.9497821637643239,0.9497821637643155,8.43769498715119e-15,0,53.513888403607616
b1901,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1900,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4460,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0124,1,8,0.9497821637643239,0.9497821637643215,2.4424906541753444e-15,0,40.265073694824125
b0837,1,8,0.9497821637643239,0.9497821637643215,2.4424906541753444e-15,0,40.265073694824125
b4464,2,14,0.9497821637643239,0.949782163764324,-1.1102230246251565e-16,0,248.84003804813088
b4064,2,14,0.9497821637643239,0.949782163764324,-1.1102230246251565e-16,0,248.84003804813088
b0974,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0973,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0972,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
