gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b1377,,270,441,0.6226262374696471,0.0,0.6226262374696471,1,6602.8989203134215
b2215,,271,441,0.6226262374696471,0.0,0.6226262374696471,1,6602.8989203134215
b0929,,271,441,0.6226262374696471,0.0,0.6226262374696471,1,6602.8989203134215
b0241,,270,441,0.6226262374696471,0.0,0.6226262374696471,1,6602.8989203134215
b4034,,6,8,0.6226262374696471,0.6226262374696463,7.771561172376096e-16,0,4.208746197960612e-05
b4033,,6,6,0.6226262374696471,0.6226262374696472,-1.1102230246251565e-16,0,84.09213058894103
b4032,,6,6,0.6226262374696471,0.6226262374696472,-1.1102230246251565e-16,0,84.09213058894103
b4035,,6,6,0.6226262374696471,0.6226262374696472,-1.1102230246251565e-16,0,84.09213058894103
b4036,,7,8,0.6226262374696471,0.6226262374698454,-1.9828583219805296e-13,0,4.2087461979843966e-05
b4213,,8,10,0.6226262374696471,0.622626237469647,1.1102230246251565e-16,0,84.09213066605315
b2835,,21,6,0.6226262374696471,0.6226262374696463,7.771561172376096e-16,0,84.09213058894144
b2836,,23,131,0.6226262374696471,0.6226262374696578,-1.0769163338864018e-14,0,104.19243585430078
b3553,,10,6,0.6226262374696471,0.6226262374696484,-1.3322676295501878e-15,0,84.09213058894076
b1134,,2,10,0.6226262374696471,0.6226262374696464,6.661338147750939e-16,0,84.09213066605344
b0446,,2,6,0.6226262374696471,0.622626237469647,1.1102230246251565e-16,0,84.09213058894161
b1009,,1,6,0.6226262374696471,0.6226262374696466,4.440892098500626e-16,0,84.09213058894059
b0954,,13,10,0.6226262374696471,0.6226262374696471,0.0,0,84.0921306660533
b0180,,14,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223584
b0347,,2,6,0.6226262374696471,0.6226262374696471,0.0,0,84.09213058894088
b3580,,2,6,0.6226262374696471,0.6226262374696471,0.0,0,84.09213058894127
b1093,,14,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223585
b2323,,13,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223581
b1095,,9,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223583
b1397,,2,6,0.6226262374696471,0.6226262374696468,2.220446049250313e-16,0,84.09213058894142
b1245,,2,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b1244,,2,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b1329,,1,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b1246,,2,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b1247,,2,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b1386,,3,6,0.6226262374696471,0.622626237469647,1.1102230246251565e-16,0,84.09213058894017
b0004,,2,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223583
b1192,,4,6,0.6226262374696471,0.6226262374696471,0.0,0,84.09213058894129
b1243,,1,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b4266,,1,6,0.6226262374696471,0.622626237469464,1.8307577676068831e-13,0,84.09213058891659
b4265,,3,6,0.6226262374696471,0.6226262374696463,7.771561172376096e-16,0,84.09213058894079
b0159,,3,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223587
b3197,,1,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223585
b2708,,1,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223585
b1094,,26,442,0.6226262374696471,0.0,0.6226262374696471,1,5997.283243223573
b4481,,1,6,0.6226262374696471,0.622626237469647,1.1102230246251565e-16,0,84.09213058894153
b1927,,1,6,0.6226262374696471,0.6226262374696482,-1.1102230246251565e-15,0,84.09213058894079
b3571,,1,6,0.6226262374696471,0.6226262374696503,-3.219646771412954e-15,0,84.09213058894048
b2901,,1,6,0.6226262374696471,0.6226262374700026,-3.554934124849751e-13,0,84.09213058898814
b1302,,1,10,0.6226262374696471,0.6226262374696565,-9.43689570931383e-15,0,84.09213066605477
b2662,,1,10,0.6226262374696471,0.6226262374696565,-9.43689570931383e-15,0,84.09213066605477
b1444,,1,6,0.6226262374696471,0.6226262374696471,0.0,0,84.09213058893991
b2663,,1,6,0.6226262374696471,0.6226262374696475,-4.440892098500626e-16,0,84.09213058894125
b2222,,3,10,0.6226262374696471,0.6226262374696921,-4.5075054799781356e-14,0,84.09213066605837
b2221,,3,10,0.6226262374696471,0.6226262374696921,-4.5075054799781356e-14,0,84.09213066605837
b2224,,1,134,0.6226262374696471,0.6226262374696471,0.0,0,104.19239949293468
b2342,,8,134,0.6226262374696471,0.6226262374696471,0.0,0,104.1923994929299
b3845,,8,134,0.6226262374696471,0.6226262374696471,0.0,0,104.1923994929299
b2223,,3,10,0.6226262374696471,0.6226262374696464,6.661338147750939e-16,0,84.09213066605325
