gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,solve_src
b2379,1,9,0.2390337212410202,0.2390337212409945,2.570166302007237e-14,0,200.05803621184543,pfba
b2290,1,19,0.2390337212410202,0.2390337212410122,7.965850201685498e-15,0,200.0933994963352,pfba
b3564,2,14,0.2390337212410202,0.2390337212410146,5.606626274357041e-15,0,200.03805644575584,pfba
b0063,3,16,0.2390337212410202,0.2390337212409921,2.8144153674247718e-14,0,200.0353694763312,pfba
b3752,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3926,1,16,0.2390337212410202,0.2390337212410024,1.7819079545233762e-14,0,200.03536947633103,pfba
b4383,2,81,0.2390337212410202,0.2390324394718161,1.281769204053429e-06,0,200.06201976912445,pfba
b0928,4,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308869,pfba
b3925,1,14,0.2390337212410202,0.239033721241007,1.3211653993039364e-14,0,200.0571592014529,pfba
b2930,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b4232,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3697,6,14,0.2390337212410202,0.2390337212410129,7.327471962526033e-15,0,200.42954950016056,pfba
b3430,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b1676,1,14,0.2390337212410202,0.2390337212410085,1.1712852909795402e-14,0,200.03805644575576,pfba
b1854,5,14,0.2390337212410202,0.2390337212410029,1.734723475976807e-14,0,200.42954950016176,pfba
b3197,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088613,pfba
b2708,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308867,pfba
b0072,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308938,pfba
b0071,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088577,pfba
b3671,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308844,pfba
b3670,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308875,pfba
b0078,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308906,pfba
b0077,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088627,pfba
b0908,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088604,pfba
b1264,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913089123,pfba
b1263,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088186,pfba
b2599,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088795,pfba
b2600,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308872,pfba
b2329,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308917,pfba
b1262,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088413,pfba
b2779,1,428,0.2390337212410202,0.0618919577247935,0.1771417635162266,0,2668.569870740919,pfba
b2097,1,17,0.2390337212410202,0.2390337212410088,1.1407541578023483e-14,0,212.7599592861419,pfba
b2925,2,378,0.2390337212410202,0.2357270358949894,0.0033066853460308,0,221.4145036200316,pfba
b0963,1,14,0.2390337212410202,0.2390337212410177,2.4702462297909733e-15,0,200.0571592014527,pfba
b1702,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b4025,1,411,0.2390337212410202,0.2206146936688684,0.0184190275721518,0,702.0599139279273,pfba
b2926,1,413,0.2390337212410202,0.0,0.2390337212410202,1,22832.229290488565,infeasible
b1850,2,6,0.2390337212410202,0.2390337212410168,3.4139358007223564e-15,0,200.00000619184112,pfba
b0767,1,371,0.2390337212410202,0.2363548409434581,0.0026788802975621,0,207.30218191697568,pfba
b3386,1,352,0.2390337212410202,0.2372610304306524,0.0017726908103678,0,203.2830595952764,pfba
b2464,1,12,0.2390337212410202,0.2390337212410117,8.493206138382448e-15,0,200.06201103898445,pfba
b0008,1,12,0.2390337212410202,0.2390337212410117,8.493206138382448e-15,0,200.06201103898445,pfba
b2465,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308852,pfba
b2935,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308928,pfba
b0678,1,14,0.2390337212410202,0.2390337212410115,8.659739592076221e-15,0,200.15983848589687,pfba
b1478,2,14,0.2390337212410202,0.2390337212410012,1.8957058145474548e-14,0,200.03805644575576,pfba
b3011,3,14,0.2390337212410202,0.2390337212409903,2.9920510513647975e-14,0,200.03805644575604,pfba
b3003,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b4269,2,14,0.2390337212410202,0.2390337212410022,1.7957857423311907e-14,0,200.038056445756,pfba
b0493,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3588,2,14,0.2390337212410202,0.2390337212410022,1.7957857423311907e-14,0,200.038056445756,pfba
b3903,2,12,0.2390337212410202,0.2390337212410023,1.787459069646502e-14,0,200.0620110389839,pfba
b3996,1,12,0.2390337212410202,0.2390337212410101,1.0103029524088925e-14,0,200.06201103898383,pfba
b2411,1,12,0.2390337212410202,0.2390337212410101,1.0103029524088925e-14,0,200.06201103898383,pfba
b0639,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088486,pfba
b4390,1,16,0.2390337212410202,0.2390337212410087,1.1518563880485999e-14,0,200.41524877994948,pfba
b2103,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308887,pfba
b2418,4,16,0.2390337212410202,0.2390337212410196,5.551115123125784e-16,0,200.4152487799481,pfba
b3831,1,14,0.2390337212410202,0.239033721241007,1.3211653993039364e-14,0,200.038056445756,pfba
b4384,7,84,0.2390337212410202,0.2390324394718317,1.2817691885380622e-06,0,200.41527056407872,pfba
b3073,1,12,0.2390337212410202,0.2390337212410002,2.0011770018868447e-14,0,200.062011038984,pfba
b3008,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308868,pfba
b3708,3,295,0.2390337212410202,0.238898470924075,0.0001352503169451,0,200.31831765326672,pfba
b1134,3,14,0.2390337212410202,0.2390337212410116,8.576472865229334e-15,0,200.03805644575576,pfba
b3614,3,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3642,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088804,pfba
b0415,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308868,pfba
b3771,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308907,pfba
b3885,1,16,0.2390337212410202,0.2390337212409935,2.6673108166619383e-14,0,200.41524877994976,pfba
b2293,8,14,0.2390337212410202,0.239033721241019,1.2490009027033013e-15,0,200.42954950016176,pfba
b3114,2,14,0.2390337212410202,0.2390337212410082,1.1962653090336062e-14,0,200.03805644575567,pfba
b3951,1,14,0.2390337212410202,0.239033721241002,1.8152146452621313e-14,0,200.03805644575576,pfba
b3952,1,14,0.2390337212410202,0.239033721241002,1.8152146452621313e-14,0,200.03805644575576,pfba
b0902,2,14,0.2390337212410202,0.2390337212410082,1.1962653090336062e-14,0,200.03805644575567,pfba
b0903,2,14,0.2390337212410202,0.2390337212410082,1.1962653090336062e-14,0,200.03805644575567,pfba
b2579,2,14,0.2390337212410202,0.2390337212410082,1.1962653090336062e-14,0,200.03805644575567,pfba
b4154,2,14,0.2390337212410202,0.2390337212410216,-1.4432899320127037e-15,0,200.0571592014525,pfba
b4151,2,14,0.2390337212410202,0.2390337212410216,-1.4432899320127037e-15,0,200.0571592014525,pfba
b4153,2,14,0.2390337212410202,0.2390337212410216,-1.4432899320127037e-15,0,200.0571592014525,pfba
b4152,2,14,0.2390337212410202,0.2390337212410216,-1.4432899320127037e-15,0,200.0571592014525,pfba
b0871,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b2458,1,427,0.2390337212410202,0.1124421659090789,0.1265915553319412,0,2323.5308752623278,pfba
b2297,2,423,0.2390337212410202,0.1124421659090899,0.1265915553319302,0,2323.772019593412,pfba
b3115,2,426,0.2390337212410202,0.1124420920364734,0.1265916292045467,0,2323.565682472665,pfba
b2296,1,427,0.2390337212410202,0.1124421659090759,0.1265915553319442,0,2323.530875262196,pfba
b1849,2,423,0.2390337212410202,0.1124420920364824,0.1265916292045378,0,2325.130638760872,pfba
b3633,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308885,pfba
b0174,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991309085,pfba
b0524,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913093024,pfba
b0182,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913089523,pfba
b0915,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308884,pfba
b0099,3,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913091874,pfba
b2781,8,16,0.2390337212410202,0.2390337212410089,1.1296519275560968e-14,0,200.41524877994908,pfba
b0160,2,14,0.2390337212410202,0.2390337212410065,1.3711254354120683e-14,0,200.03805644575596,pfba
b1800,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088777,pfba
b0073,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913089705,pfba
b0523,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.04899130887,pfba
b1131,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308885,pfba
b2407,5,12,0.2390337212410202,0.2390337212410087,1.1546319456101628e-14,0,200.0620110389837,pfba
b2234,4,14,0.2390337212410202,0.2390337212410105,9.714451465470121e-15,0,200.42954950016016,pfba
b2235,4,14,0.2390337212410202,0.2390337212410105,9.714451465470121e-15,0,200.42954950016016,pfba
b3781,10,17,0.2390337212410202,0.2390337212410115,8.743006318923108e-15,0,200.0795085221193,pfba
b2582,10,17,0.2390337212410202,0.2390337212410115,8.743006318923108e-15,0,200.0795085221193,pfba
b2827,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088977,pfba
b1238,2,14,0.2390337212410202,0.2390337212410027,1.754152378907747e-14,0,200.42954950016104,pfba
b3639,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308914,pfba
b1232,1,16,0.2390337212410202,0.2390337212409906,2.958744360626042e-14,0,200.41524877994863,pfba
b1851,1,14,0.2390337212410202,0.2390337212410232,-3.025357742103552e-15,0,200.05715920145283,pfba
b1693,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088577,pfba
b4146,1,14,0.2390337212410202,0.239033721241021,-7.771561172376097e-16,0,200.42954950016124,pfba
b1109,3,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b1004,3,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b0046,3,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3713,3,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3236,1,410,0.2390337212410202,0.2302397187781729,0.0087940024628473,0,208.1866632502089,pfba
b4122,2,422,0.2390337212410202,0.2212721502930064,0.0177615709480137,0,360.4191150749157,pfba
b1611,1,423,0.2390337212410202,0.2212721502930329,0.0177615709479873,0,360.6218958532375,pfba
b1612,1,423,0.2390337212410202,0.2212721502930329,0.0177615709479873,0,360.6218958532375,pfba
b1638,2,12,0.2390337212410202,0.2390337212410095,1.071365218763276e-14,0,200.0620110389839,pfba
b0907,3,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308866,pfba
b1210,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913089923,pfba
b3429,1,18,0.2390337212410202,0.2390337212408443,1.758593271006248e-13,0,200.328096519022,pfba
b3417,5,14,0.2390337212410202,0.2390337212410366,-1.6403545188836688e-14,0,200.03805644575587,pfba
b3428,2,14,0.2390337212410202,0.2390337212410019,1.8263168755083825e-14,0,200.03805644575604,pfba
b0428,1,14,0.2390337212410202,0.2390337212410082,1.199040866595169e-14,0,200.0380564457559,pfba
b0120,1,14,0.2390337212410202,0.2390337212410071,1.3128387266192476e-14,0,200.03805644575584,pfba
b2937,1,14,0.2390337212410202,0.2390337212409939,2.6340041259231842e-14,0,200.4295495001613,pfba
b4117,1,18,0.2390337212410202,0.2390337212410114,8.826273045769994e-15,0,200.3280965190203,pfba
b3172,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308877,pfba
b3958,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308875,pfba
b0121,2,14,0.2390337212410202,0.2390337212409937,2.653433028854124e-14,0,200.42954950016164,pfba
b0154,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308872,pfba
b0918,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088904,pfba
b4322,1,14,0.2390337212410202,0.2390337212410107,9.464651284929461e-15,0,200.01363736421493,pfba
b3091,1,14,0.2390337212410202,0.2390337212410118,8.354428260304303e-15,0,200.0380564457559,pfba
b3092,2,14,0.2390337212410202,0.2390337212410267,-6.467049118441537e-15,0,200.4295495001612,pfba
b3176,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088827,pfba
b3730,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088863,pfba
b3189,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088977,pfba
b3967,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308732,pfba
b3786,1,18,0.2390337212410202,0.2390337212410074,1.2795320358804928e-14,0,200.3280965190206,pfba
b2323,13,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308889,pfba
b2232,2,18,0.2390337212410202,0.2390337212410137,6.522560269672795e-15,0,200.32809651901903,pfba
b0593,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b0142,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913089823,pfba
b3634,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088422,pfba
b0394,1,18,0.2390337212410202,0.2390337212410064,1.376676550535194e-14,0,200.3280965190196,pfba
b0173,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088963,pfba
b3843,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088704,pfba
b0477,2,16,0.2390337212410202,0.2390337212410054,1.4765966227514582e-14,0,200.0353694763311,pfba
b1302,3,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308876,pfba
b2662,3,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308878,pfba
b1525,2,14,0.2390337212410202,0.2390337212410116,8.576472865229334e-15,0,200.4295495001608,pfba
b4139,1,14,0.2390337212410202,0.2390337212410116,8.576472865229334e-15,0,200.03805644575596,pfba
b3117,2,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088877,pfba
b2797,1,14,0.2390337212410202,0.2390337212410058,1.4377388168895777e-14,0,200.42954950016136,pfba
b1814,1,14,0.2390337212410202,0.2390337212410069,1.326716514427062e-14,0,200.03805644575587,pfba
b4471,1,14,0.2390337212410202,0.2390337212410069,1.326716514427062e-14,0,200.03805644575587,pfba
b3616,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3589,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3774,3,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088554,pfba
b0185,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088777,pfba
b3256,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308895,pfba
b3255,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088963,pfba
b2316,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088704,pfba
b2615,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308874,pfba
b2265,1,16,0.2390337212410202,0.2390337212410036,1.659783421814609e-14,0,200.41524877994877,pfba
b2261,1,14,0.2390337212410202,0.2390337212410101,1.0075273948473296e-14,0,200.038056445756,pfba
b0596,1,14,0.2390337212410202,0.2390337212410085,1.174060848541103e-14,0,200.038056445756,pfba
b0595,1,14,0.2390337212410202,0.2390337212410085,1.174060848541103e-14,0,200.038056445756,pfba
b4198,1,16,0.2390337212410202,0.2390337212410245,-4.274358644806853e-15,0,200.03536947633123,pfba
b0061,1,16,0.2390337212410202,0.2390337212410245,-4.274358644806853e-15,0,200.03536947633123,pfba
b3583,1,16,0.2390337212410202,0.2390337212410245,-4.274358644806853e-15,0,200.03536947633123,pfba
b4374,3,12,0.2390337212410202,0.2390337212409923,2.7866597918091432e-14,0,200.0620110389837,pfba
b0675,7,12,0.2390337212410202,0.2390337212410085,1.1657341758564144e-14,0,200.0620110389837,pfba
b2291,6,12,0.2390337212410202,0.2390337212410204,-1.9428902930940242e-16,0,200.06201103898377,pfba
b2361,8,14,0.2390337212410202,0.2390337212409999,2.0344836926255997e-14,0,200.42954950016107,pfba
b1651,1,12,0.2390337212410202,0.2390337212410133,6.9111383282916e-15,0,200.06201103898331,pfba
b0766,2,14,0.2390337212410202,0.2390337212410124,7.771561172376096e-15,0,200.038056445756,pfba
b3826,6,14,0.2390337212410202,0.2390337212410215,-1.3322676295501878e-15,0,200.03805644575556,pfba
b0758,1,14,0.2390337212410202,0.2390337212410183,1.887379141862766e-15,0,200.0571592014525,pfba
b0420,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308886,pfba
b1208,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088622,pfba
b2746,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308896,pfba
b3526,1,16,0.2390337212410202,0.2390337212409984,2.1843638009499955e-14,0,200.41524877994937,pfba
b3565,2,14,0.2390337212410202,0.2390337212410125,7.716050021144838e-15,0,200.4295495001618,pfba
b2048,1,14,0.2390337212410202,0.2390337212410236,-3.386180225106728e-15,0,200.038056445756,pfba
b4015,1,14,0.2390337212410202,0.2390337212410228,-2.609024107869118e-15,0,200.03805644575596,pfba
b0116,3,421,0.2390337212410202,0.1628241235263487,0.0762095977146715,0,2235.8570889302223,pfba
b2903,1,287,0.2390337212410202,0.2389563133775337,7.740786348645057e-05,0,200.0483614685544,pfba
b2904,1,287,0.2390337212410202,0.2389563133775337,7.740786348645057e-05,0,200.0483614685544,pfba
b2905,1,287,0.2390337212410202,0.2389563133775337,7.740786348645057e-05,0,200.0483614685544,pfba
b0261,2,14,0.2390337212410202,0.2390337212410127,7.549516567451064e-15,0,200.038056445756,pfba
b0759,1,12,0.2390337212410202,0.239033721241016,4.191091917959966e-15,0,200.0620110389834,pfba
b0344,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b4239,1,14,0.2390337212410202,0.2390337212410152,5.0237591864288326e-15,0,200.03805644575587,pfba
b3956,1,322,0.2390337212410202,0.2376324952528034,0.0014012259882167,0,207.9270713064779,pfba
b0822,7,14,0.2390337212410202,0.239033721241003,1.7180701306074294e-14,0,200.42954950016173,pfba
b2540,2,12,0.2390337212410202,0.2390337212410382,-1.7985612998927536e-14,0,200.062011038984,pfba
b2542,2,12,0.2390337212410202,0.2390337212410382,-1.7985612998927536e-14,0,200.062011038984,pfba
b2539,2,12,0.2390337212410202,0.2390337212410382,-1.7985612998927536e-14,0,200.062011038984,pfba
b2538,2,12,0.2390337212410202,0.2390337212410382,-1.7985612998927536e-14,0,200.062011038984,pfba
b2541,2,12,0.2390337212410202,0.2390337212409956,2.4563684419831592e-14,0,200.0620110389835,pfba
b0616,1,14,0.2390337212410202,0.2390337212410144,5.800915303666443e-15,0,200.0380564457557,pfba
b0617,1,14,0.2390337212410202,0.2390337212410144,5.800915303666443e-15,0,200.0380564457557,pfba
b0614,1,14,0.2390337212410202,0.2390337212410144,5.800915303666443e-15,0,200.0380564457557,pfba
b0615,1,14,0.2390337212410202,0.2390337212410144,5.800915303666443e-15,0,200.0380564457557,pfba
b2052,2,16,0.2390337212410202,0.2390337212410176,2.581268532253489e-15,0,200.03536947633108,pfba
b1636,1,14,0.2390337212410202,0.2390337212410008,1.940114735532461e-14,0,200.03805644575576,pfba
b1277,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088704,pfba
b2751,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.0489913088736,pfba
b2752,1,411,0.2390337212410202,0.0,0.2390337212410202,1,2839.048991308888,pfba
b2799,1,16,0.2390337212410202,0.2390337212410242,-3.996802888650564e-15,0,200.41524877994945,pfba
b3902,1,14,0.2390337212410202,0.2390337212410124,7.827072323607354e-15,0,200.03805644575613,pfba
b2705,1,14,0.2390337212410202,0.2390337212409996,2.059463710679665e-14,0,200.03805644575584,pfba
b2091,1,12,0.2390337212410202,0.2390337212410233,-3.1363800445660672e-15,0,200.062011038984,pfba
b3137,1,14,0.2390337212410202,0.2390337212409986,2.1649348980190556e-14,0,200.03805644575627,pfba
b3132,1,14,0.2390337212410202,0.2390337212409986,2.1649348980190556e-14,0,200.03805644575627,pfba
b2096,1,14,0.2390337212410202,0.2390337212409986,2.1649348980190556e-14,0,200.03805644575627,pfba
b2095,1,14,0.2390337212410202,0.2390337212409986,2.1649348980190556e-14,0,200.03805644575627,pfba
b4323,1,14,0.2390337212410202,0.2390337212410123,7.882583474838611e-15,0,200.0380564457559,pfba
b1521,1,14,0.2390337212410202,0.2390337212410039,1.6292522886374172e-14,0,200.03805644575596,pfba
b3385,1,14,0.2390337212410202,0.2390337212410055,1.4654943925052066e-14,0,200.03805644575596,pfba
b0507,1,14,0.2390337212410202,0.2390337212410096,1.0602629885170243e-14,0,200.42954950016107,pfba
