gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b4086,,2,0,0.0992479883158474,0.0992479883158474,0.0,0,0.0,749.5838314199024,highs_pfba
b4088,,2,0,0.0992479883158474,0.0992479883158474,0.0,0,0.0,749.5838314199024,highs_pfba
b0657,,2,0,0.0992479883158474,0.0992479883158474,0.0,0,0.0,749.5838314199024,highs_pfba
b1677,,2,0,0.0992479883158474,0.0992479883158474,0.0,0,0.0,749.5838314199024,highs_pfba
b1781,,1,4,0.0992479883158474,0.0992479883158519,-4.468647674116255e-15,0,1.0674434690205524e-06,749.5838314199057,highs_pfba
b3001,,1,4,0.0992479883158474,0.0992479883158519,-4.468647674116255e-15,0,1.0674434690205524e-06,749.5838314199057,highs_pfba
b0207,,2,4,0.0992479883158474,0.0992479883158519,-4.468647674116255e-15,0,1.9593550653319074e-09,749.5838314199079,highs_pfba
b3012,,2,4,0.0992479883158474,0.0992479883158519,-4.468647674116255e-15,0,1.9593550653319074e-09,749.5838314199079,highs_pfba
b3945,,4,4,0.0992479883158474,0.0992479883158519,-4.468647674116255e-15,0,1.0674434693219968e-06,749.5838314199076,highs_pfba
b3091,,1,4,0.0992479883158474,0.0992479883158474,0.0,0,1.9593550593153013e-09,749.5838314199016,highs_pfba
b3416,,4,4,0.0992479883158474,0.0992479883158474,0.0,0,1.9593550597336367e-09,749.5838314199017,highs_pfba
b3223,,1,0,0.0992479883158474,0.0992479883158474,0.0,0,0.0,749.5838314199032,highs_pfba
b3222,,1,0,0.0992479883158474,0.0992479883158474,0.0,0,0.0,749.5838314199024,highs_pfba
b0774,,1,421,0.0992479883158474,-0.0,0.0992479883158474,1,285.321563884792,677.3684210526314,highs_pfba
b3833,,2,8,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0694028240858766e-06,749.5838314199079,highs_pfba
b3994,,1,421,0.0992479883158474,-0.0,0.0992479883158474,1,285.3215638847928,677.3684210526314,highs_pfba
b1982,,1,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0674434690205522e-06,749.5838314199079,highs_pfba
b0932,,2,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0674434694688191e-06,749.5838314199106,highs_pfba
b0237,,3,8,0.0992479883158474,0.0992479883158518,-4.399258735077183e-15,0,1.069402824086188e-06,749.5838314199082,highs_pfba
b4260,,2,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0674434694688191e-06,749.5838314199106,highs_pfba
b2523,,2,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0674434694688191e-06,749.5838314199106,highs_pfba
b1640,,1,4,0.0992479883158474,0.0992479883158506,-3.1641356201816957e-15,0,1.0674434690205382e-06,749.5838314199073,highs_pfba
b1263,,2,421,0.0992479883158474,-0.0,0.0992479883158474,1,285.3215638847934,677.3684210526314,highs_pfba
b1264,,1,421,0.0992479883158474,-0.0,0.0992479883158474,1,285.3215638847934,677.3684210526314,highs_pfba
b0776,,1,421,0.0992479883158474,-0.0,0.0992479883158474,1,285.32156388479217,677.3684210526314,highs_pfba
b0049,,3,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0674434690205522e-06,749.5838314199079,highs_pfba
b4129,,2,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.0674434690205522e-06,749.5838314199079,highs_pfba
b0121,,2,4,0.0992479883158474,0.0992479883158474,0.0,0,1.9593550588121943e-09,749.5838314199008,highs_pfba
b3059,,7,4,0.0992479883158474,0.0992479883158519,-4.454769886308441e-15,0,1.9593550653196193e-09,749.5838314199077,highs_pfba
b0968,,7,8,0.0992479883158474,0.0992479883158474,0.0,0,1.0694028240848282e-06,749.5838314199025,highs_pfba
